tweet,date_time
See the world's fastest #Mercurial collection. My new film premiers tomorrow. See it first: https://t.co/GzCcnRwwRp https://t.co/vXnfodGnh8,25/05/2016 07:02
"The Summer of Sport: Football Nouveau - OR x Nikelab.
With @olivierrousteing @dazed @nikelab 🏆🏆🏆⚽️⚽️⚽️ https://t.co/Dx0H6l8NpK",23/05/2016 14:05
The Summer of Sport: Football Nouveau - OR x Nikelab. With @olivierrousteing for @dazed #dreamteam 🏆🏆🏆⚽️⚽️⚽️ https://t.co/DOkqFab7JW,23/05/2016 13:56
👍🏼 https://t.co/FZyzUjwSw4,21/05/2016 17:11
Let me introduce the @SFR family!The children would do anything to please their parents! https://t.co/YJER5m94PH https://t.co/XED7AKuqpF,20/05/2016 16:15
Training https://t.co/YZfTzRtaJY,19/05/2016 14:55
"Looking and feeling faster than ever. 👍🏼👊🏼💥
Get the new #Mercurial first on May 28th 📲 https://t.co/GzCcnRwwRp https://t.co/DucG4bil7n",19/05/2016 07:00
⚽️ https://t.co/U9sPN2N7Oz,18/05/2016 15:12
"My new #Mercurial are fase as they look, trust me. 🏎💨💥
Get them first, May 28th: https://t.co/GzCcnRwwRp https://t.co/ZP1Vo8wv1l",18/05/2016 07:06
"Ready to play fast! Thanks @nikefootball ⚽🏃🏽💨💥
Get the new #Mercurial first 📲: https://t.co/GzCcnReVsP https://t.co/RSXxPTTowp",17/05/2016 07:11
"In my new commercial I'm in the central square of Tel-Aviv. Get ready neshamot it's gonna be HOT!
https://t.co/9tVr2s37eC",16/05/2016 15:58
Always working hard! Caught on set wearing @Cr7Footwear | https://t.co/wNKi1a0bo4 https://t.co/KfSC1pxCAC,12/05/2016 15:52
Crushing the game on PokerStars. https://t.co/AKUYIhLj0H,11/05/2016 15:56
Another shooting day with the special visit of my friend Peter Lim. https://t.co/g5PPi1UhAI,05/05/2016 19:17
The time has come for you to meet us in #cr7footwears16 | https://t.co/Yu7rvgpkQf https://t.co/qHYLpUEviE,27/04/2016 16:02
"In 2013 and 2014 Madeira was Europe’s Leading Island Destination!
Vote for Madeira hat-trick
https://t.co/aWBxeHFjEh https://t.co/3Jl9vInyKW",22/04/2016 13:41
Unveiling one of my next 4 hotel projects with Pestana Hotel Group! #pestanahotels https://t.co/jpikU2rmR4,19/04/2016 19:30
So proud to have my very own collection at the @SacoorBrosGL stores. Don’t miss it! https://t.co/30oqRYTPCg,18/04/2016 16:01
Funny moments practicing penalties with my son ⚽️👦🏽👍🏼 https://t.co/Y2DfSqkqer,14/04/2016 16:31
Great win today! ✌🏻️⚽️ Thanks for all your support! https://t.co/TCerW9EWtN,12/04/2016 23:14
Today is a special day: the launch of my  mom's book throughout Spain! https://t.co/gPHCBpfD2h,11/04/2016 13:32
Speed redefined #sanahizmiyok 🇹🇷 https://t.co/SMDHeuPRp7,10/04/2016 16:58
"Amazed with the sound of my new ROC Freedom headphones!!🎶👌🔝
#livelifeloud https://t.co/1FIgyDYJnm",08/04/2016 18:32
I'm delighted to become the official ambassador of @XTrade . Join me! https://t.co/zjThlQN14M  #XTrade https://t.co/pAeI15Xs2f,04/04/2016 16:33
"Grande jogo de toda a equipa. Vencemos juntos, celebramos juntos. @realmadrid #HalaMadrid #RMClasico ⚽😀💪🏽✌🏽️👊🏽 https://t.co/UXwghH7ACS",02/04/2016 22:13
"Thanks @nikefootball getting me equipped for the match💎 ⚽👌
Your pair is available now on https://t.co/vmUIWvypW2 https://t.co/GP9x3ufCnv",02/04/2016 07:05
"No days off 💪🏽👍🏽
Gear up with my new CR7 Natural Diamond training apparel now on https://t.co/wlbJl57EHq https://t.co/l4l7gz9ctM",01/04/2016 07:02
"Do you remember? Last month, @SFR surprised me.Well, it happened again, the experience was amazing! #CristianoAndSFR https://t.co/M89vkGLonp",30/03/2016 18:49
Back home with my boys 👍🏼👌🏼🔝😜✈️ https://t.co/UFUvbEIQNR,29/03/2016 23:20
⚽️ https://t.co/KUZ75sS4r6,29/03/2016 22:44
Great win 👍🏼✌🏼️🔝⚽️ https://t.co/Qw1cN5YUEJ,29/03/2016 22:44
⚽️👌🏽 https://t.co/owC28LM5MV,28/03/2016 18:27
#ronaldoyahizlazim ✈️🇹🇷             https://t.co/bXRI5tuRq2,27/03/2016 21:02
"The only person better than me at my own game is Cristiano Junior!
Download it for free here:https://t.co/0KJXfey8vw https://t.co/6SxIz68JR8",26/03/2016 18:03
Working out to recover for the next challenge! 💪🏽✌🏽️🇵🇹 https://t.co/5xXHrhHoX1,26/03/2016 13:44
"Delighted to wear these!☝⚽
Get exclusive @nikefootball product in the Nike Football App! https://t.co/tXAjIBbTCZ https://t.co/u6ID0ug3BM",25/03/2016 08:00
Ready for tomorrow 🔝⚽️👌🏽👍🏽✌🏽 https://t.co/5aQboSw0pJ,24/03/2016 22:38
Great to be with my Portuguese NT team mates! https://t.co/ZoVDMDeTKe,24/03/2016 22:22
💪🏼 https://t.co/WfT2Ae3YRH,24/03/2016 11:11
Talking about fashion 🙂😉 https://t.co/VW7LIqGFDi,23/03/2016 18:03
Think I'm bluffing? 😇😉 https://t.co/FHeZlu2Alr,23/03/2016 14:32
Get my #Mercurial Natural Diamond boots in the Nike Football App today! 💎 💪  https://t.co/tXAjIBbTCZ https://t.co/FXhzdkHlXL,20/03/2016 08:16
Happy Father's Day to all daddy's in the world❤️❤️❤️ https://t.co/tnsJWjgOwW,19/03/2016 15:19
Work hard to achieve success 💎💪The boots will be available tomorrow in the Nike Ftbl App 📲 https://t.co/zajXPa5tRs https://t.co/i5kTzYIqOT,19/03/2016 10:49
"Can’t wait to lace up my new boots! 💎 💎 Thanks @nikefootball . Get your boots March 20th 📲
https://t.co/tXAjIBbTCZ https://t.co/c814Hx5c6a",18/03/2016 15:00
"Engineered Speed.Novo Equipamento Principal de Portugal 2016. #SparkBrilliance
https://t.co/EXv32Ajrei @nikefootball https://t.co/BE8uqGgjAl",17/03/2016 20:52
Wow! Thanks @Nike for letting me be the first athlete trying the new HyperAdapt 1.0 #nike2016 #nikeinnovation https://t.co/RVWZgJjkqf,16/03/2016 19:06
Live Life Loud ‼️♻️☀️ https://t.co/n8RVVN2dSO,15/03/2016 19:04
"Arriving to my home island #Madeira on a cruise ship is unique!
#madeiraislands #exploremadeira #madeiraisgold https://t.co/avHsWxX1Fj",14/03/2016 15:25
#SaveSyriasChildren like 5 yr old Ayman* who loves playing football like Cristiano Junior. https://t.co/2h933AMEse https://t.co/aMq6LOnYay,13/03/2016 14:17
⚽️ https://t.co/sR3McYQCAp,12/03/2016 21:30
"POWERING THROUGH THANKS TO #CLEARMEN @ https://t.co/uDo5FLBx0i #POWERHAIR #MADEFORMEN, WHAT’S BEHIND YOUR POWER?💪🏽⚽️ https://t.co/ZZF1vgdUT7",12/03/2016 15:57
❤️ love ❤️ https://t.co/Aau5DDxtfa,11/03/2016 21:56
Want to see what it's like to be me? My new video with @RocByRonaldo comes out March 14th! https://t.co/fEV1YNXtCf,11/03/2016 18:02
Excited for the new and #fresh #cr7footwear collection that drops today! Check https://t.co/Yu7rvgpkQf https://t.co/uqBBvrFhZD,11/03/2016 14:22
"Exclusively at #WorldDutyFreeES, my new fragrance #CristianoRonaldoLegacy https://t.co/U3MPBAErD3",10/03/2016 19:55
Training our accuracy ⚽️👦🏽❤️ https://t.co/KKmplMKi1L,09/03/2016 16:10
Mom I wish you a beautiful International Women's Day ❤👸🏼😘 https://t.co/8qbByZySzC,08/03/2016 16:04
✌🏼✌🏼✌🏼 https://t.co/Ou0wrP0GCO,06/03/2016 17:46
35⚽️'s 👍🏼👌🏼 https://t.co/gXXlK6cQ4C,05/03/2016 22:04
Proud of the great performance in today's match. Thanks for your continuous support. #halamadrid https://t.co/SyfzoutIq6,05/03/2016 20:19
Hair cut 👍🏼👌🏼 https://t.co/K6OYZNYR0w,04/03/2016 21:12
👍🏼⚽️👌🏼 https://t.co/73opdxC3gZ,04/03/2016 14:28
"Here with friends from #WorldDutyFreeES, celebrating my new fragrance #CristianoRonaldoLegacy at Madrid airport! https://t.co/D1SVxYcab7",03/03/2016 15:46
"Good win ⚽️👍🏼
Levante 1 - Real Madrid 3 https://t.co/yL9HeinW2h",02/03/2016 23:19
Future ❤️💋👌🏼⚽️👍🏼 https://t.co/aqHmSstejm,02/03/2016 00:31
💪🏽❤️🔝 https://t.co/Gr10eHyn8I,01/03/2016 16:20
⚽️👍 https://t.co/rCowJ7ooh0,01/03/2016 12:15
https://t.co/6ZoktsX6FA,29/02/2016 16:33
"5️⃣⚽️.⚽️⚽️⚽️⚽️⚽️⚽️‼️🔝👌
Thank you guys!! 😘❤️ https://t.co/2un60wufLH",26/02/2016 19:06
Mood❤️ https://t.co/Kp7sd1bm61,26/02/2016 16:19
👍⚽️✌️ https://t.co/tWz9mxmKBK,26/02/2016 15:12
Fun poker game 👊♠ https://t.co/tgiSlppXtN,25/02/2016 15:32
Funny moments with my friend Ricardo answering this 2nd part of the Q&amp;A. Hope you enjoy it!😊 https://t.co/siKpahJsVl,24/02/2016 17:18
Really proud to be the 1st athlete with 200 million social media followers. A big thank you to all my fans! ❤️👌😘🔝😍😻💋 https://t.co/YGI3jvCu3X,24/02/2016 15:41
Training hard with my everyday partner 👍☀👌✌⚽❤☀ #ClearNoDandruff #NothingToHide #PowerHair https://t.co/ppIbAPLCp8,24/02/2016 13:03
Be the first to try the new @SacoorBrosGL Spring/Summer Collection. Now in a boutique near you! https://t.co/0LQ7vVD3GJ,23/02/2016 15:30
"Have you played my very own mobile game? A new exciting update is available now! 
Play here: https://t.co/0KJXfey8vw https://t.co/FW1WWY1FyB",20/02/2016 15:18
I had lot's of fun answering this Q&amp;A with my friend Ricardo. Hope you enjoy it! https://t.co/hsQEnCMy2K,18/02/2016 12:11
Our bodies are a blank canvas and underwear is the first thing we put on. Add a splash of colour with #CR7Underwear https://t.co/rtaLStCsXL,16/02/2016 16:05
I loved this photo shooting! Here's a sneak peek of the new @SacoorBrosGL Spring/Summer Collection. Coming soon! https://t.co/N4L2ASgxQu,15/02/2016 15:46
Great win! 👍🏼👌🏼✌🏼 https://t.co/uskZ84qWeV,13/02/2016 19:30
Such a fun day shooting my Colour Splash campaign for @CR7underwear #CR7Underwear https://t.co/YxyRae4aX6,11/02/2016 15:16
There are rumors that I'm going to be a star in Israel. Not in soccer... In a HOT commercial https://t.co/1wkz4vHgB2,10/02/2016 14:56
Here is the winner of my Home Game Competition. Check out the other winners. @PokerStars https://t.co/Ig442KcQ97 https://t.co/PB6OeG9wGb,09/02/2016 13:04
My third Pichichi award! Proud to be the best scorer of La Liga. Thank you all. https://t.co/94tD8dBuHa,08/02/2016 19:16
Thank you for your happy birthday messages! 🎂👍3️⃣1️⃣😍❤️😘 https://t.co/PYjSdKHUiL,05/02/2016 21:25
Obrigado a todos pelas mensagens de parabéns no meu 31° aniversário! https://t.co/jFBvpAMnmj,05/02/2016 16:10
"Watch my last ad for @SFR, the experience was amazing! #CristianoAndSFR
https://t.co/fjt8zMKJAE",04/02/2016 15:11
.@Herbalife gave me the opportunity to create my sports drink #CR7Drive:enhanced hydration to drive your lifestyle. https://t.co/KEZqjaoNDU,03/02/2016 16:01
I have recently been surprised by @SFR. Can you find out how ? #CristianoAndSFR https://t.co/g9Hgk5uwvG https://t.co/GU5zMhaFJC,02/02/2016 08:08
Guess where I spend 20% of my day? Find out! https://t.co/eAzFGXdoRk,01/02/2016 12:44
"Una mordidita en tu boquita‼️🎤😂🔝👌
https://t.co/ej3ACRlaxp",29/01/2016 19:28
It was great to shoot with you @AngelAlessandra! https://t.co/PG3Kz1ATgu,27/01/2016 17:29
Your favourite keyboard is now available for iOS. Download it here: https://t.co/Jb8VBd8eFc https://t.co/4j9NRPJgSV,21/01/2016 15:30
This amazing journey in football started when I was just eleven years old. https://t.co/r0RsybkFcR,19/01/2016 16:33
"I wish I was in my #Madeira now, 21ºC of temperature in January!
Madeira, the Worlds’s Leading Island Destination. https://t.co/iDsXoqETJf",18/01/2016 15:11
"Feeling fortunate to receive the @tagheuer Connected with the watch-face designed by my son! #dontcrackunderpressure
https://t.co/hg8ydZeRlo",14/01/2016 16:42
Most kids in Haiti don't make it past 5th grade. Let’s help them having a future. https://t.co/nOH9OToF7P https://t.co/5hCHrFYL84,13/01/2016 14:46
Wonderful team! 🔝👌⚽️👍 https://t.co/o02KmJr76b,11/01/2016 20:31
Happy to be a winner of FIFA FifPro world XI award 2015! #BallondOr https://t.co/Wy16RcEHnb,11/01/2016 19:43
Press talk before the #BallondOr ceremony https://t.co/15936rRGA7,11/01/2016 16:49
Arrived in Zurich for the #BallondOr https://t.co/vKQKdDwVGl,11/01/2016 14:33
Going to Zurich for the #BallondOr day! https://t.co/2ykMNMw1rs,11/01/2016 11:42
"What better way to spend time than to shoot some balls with my son?

  https://t.co/mHNdN1IBio",07/01/2016 15:12
Feliz dia de reyes!! https://t.co/VCcnXFuqNS,05/01/2016 22:59
Don’t let this Winter pass you by without trying on the magnificent #Heritage Collection by @SacoorBrosGL https://t.co/Vmv9yN6SeI,05/01/2016 15:56
"Excited to wear my special edition #Mercurial 324K Gold Boots tonight! 🏆⚽👌
Available Jan 7: https://t.co/tXAjIBbTCZ https://t.co/B8pKQg239D",03/01/2016 09:25
Have you ever wonder who my childhood idols were? Check out. https://t.co/cUuj9wArtZ,02/01/2016 11:28
The only gift in life is love. Always choose love! Happy New Year to you all from yours truly. https://t.co/4hcD3jdgjt,31/12/2015 22:31
https://t.co/P52zRxjSR9,31/12/2015 11:59
My CR7 Keyboard has new looks. Do you like them? Download the keyboard now here: https://t.co/8gBEskPNEo https://t.co/QM0MgDY7nd,28/12/2015 16:17
Curious to see my house in Madrid? Take a look! Merry Christmas to all!  https://t.co/f4Oor4pwl7,22/12/2015 11:39
"Take a sneak peak behind the scenes on the set of my fragrance ad #CristianoRonaldoLegacy.
https://t.co/TPnubQNISy",21/12/2015 11:33
"I love this photo from FW15 campaign, with these awesome boots from the @Cr7Footwear collection. Merry Christmas! https://t.co/txlqrTU4VL",19/12/2015 15:27
Happy to partner with @PestanaHotels! https://t.co/3o0cIBeVt3,18/12/2015 15:46
Today I partner with @PestanaHotels for the construction of 4 new hotels. It’s a dream come true! #TimeOfYourLife https://t.co/gogBP6tEyW,17/12/2015 18:14
Share your poker home game for a chance to win a @PokerStars CR7 chip set. Upload pic here: https://t.co/33QaGPLFvV https://t.co/r9EDbnuiIz,16/12/2015 16:45
Spending great time with my bros!! 👌🔝✌️ https://t.co/Fbka4D6XOC,15/12/2015 20:16
This #Christmas you can offer a bit of Portugal from the amazing @SacoorBrosGL #Heritage Collection. https://t.co/aA4qCfUbGa,15/12/2015 15:53
Thank you team for the nice gift #CristianoRonaldoLegacy https://t.co/f9r7DwFE9V,11/12/2015 17:55
"Want to win a pair of signed @CR7Footwear shoes for Christmas? Go to https://t.co/1Kf4ETWksG!
https://t.co/PaQo29SwFf",11/12/2015 12:24
My @RonaldoFilm - the perfect present for friends &amp; family this Christmas. #Unmissable https://t.co/rsToTGtrgg https://t.co/2JEVEACc8M,10/12/2015 16:54
One of my favourite pieces from the X-mas collection. Check out https://t.co/RCLtRbCAT7 to see all of our new styles https://t.co/OUrJezzzpJ,04/12/2015 15:46
You can now search the web trough my CR7 Keyboard. Download it here: https://t.co/8gBEskPNEo https://t.co/d22qLNnQqo,01/12/2015 15:17
"Check out the behind the scenes of my FW15 @CR7Footwear campaign! https://t.co/H3tWJAPeiL
https://t.co/NGXtw8nol9",30/11/2015 14:58
"Here’s an exclusive video with my #CR7shirts X-mas collection! Love it - check it out now on https://t.co/VUOf12haeR
https://t.co/OYm1u7cxik",27/11/2015 14:57
"Whenever visiting #Madeira, don’t miss a visit to Funchal Marketplace “Mercado dos Lavradores” #visitmadeira https://t.co/QDxiGDfBju",26/11/2015 15:15
Round of sixteen! Here we go #realmadrid https://t.co/onW6SY5VjT,26/11/2015 00:43
Starting to read the book of my friend Jose Semedo. https://t.co/yMEP1Snr2O,23/11/2015 16:55
Drive your active lifestyle with my new sports drink #CR7Drive from @Herbalife. https://t.co/vqJiKWeIa9 https://t.co/D9Q66btzM3,19/11/2015 11:58
My CR7 keyboard got more than 500.000 downloads in less than 3 months! Download it for free: https://t.co/8gBEskPNEo https://t.co/B9Ftyt0p2B,17/11/2015 12:23
I can't be indifferent to the horror of the Paris attacks. My thoughts go to the victims &amp; families. #prayers4paris https://t.co/6RxwdVTpOi,14/11/2015 12:23
Signed the new Free Mercurial Superfly inspired by my home. Arrives today at https://t.co/zajXPa5tRs. #nikefc https://t.co/wRRi9cLusD,14/11/2015 09:59
I'm joining @SacoorBrosGL for the celebration of their 25th anniversary! #Heritage is a must see collection! https://t.co/xbeF4oLs2r,12/11/2015 09:09
Hey @Tuurryy impressive play with the @Nikefootball App! These are on their way to you! 😎👍 https://t.co/tXAjIBbTCZ https://t.co/jrYaqKFzlm,11/11/2015 18:56
"Great work playing with the @Nikefootball App, @Dgarciachino20. Look for these in the post! https://t.co/tXAjIBbTCZ https://t.co/xtIB5cuuCN",11/11/2015 18:54
It was great meeting you Devante! Congratulations for your play in the @Nikefootball App: https://t.co/tXAjIBbTCZ https://t.co/fg1zcMg7J4,11/11/2015 18:46
Ronaldo film is out now! I have #nothingtohide thanks to @clearhair https://t.co/obDE5AzLO1,10/11/2015 13:27
Great night! It's wonderful to share this moment with so great people. @RonaldoFilm turned out amazing.#ronaldofilm https://t.co/AoahImsuOq,10/11/2015 00:20
"Today is a very exciting day,the Premiere of @RonaldoFilm.Looking forward for tonight! #ronaldofilm
Watch the video: https://t.co/MjSh0LYktQ",09/11/2015 17:03
If you’re in London come down to Leicester Square at 5pm this evening and say Hi! #ronaldofilm https://t.co/WBBXVaXKD0,09/11/2015 16:38
Today is the day. I'm here in London and my film Ronaldo will be revealed to the world tonight! #ronaldofilm https://t.co/kviuwptnaj,09/11/2015 12:22
First session in my new CR7 Madeira edition free TR 3.0. Available now in Europe on https://t.co/BUc6P8570G https://t.co/abXMw2YE38,07/11/2015 16:48
"I'm excited to talk to you about @ronaldofilm that releases Monday, Nov 9 #ronaldofilm 
https://t.co/UcPJ7bMXq2 https://t.co/37dFhXPjzn",06/11/2015 18:21
"Injuries are a part of an athlete life. Having people you love by your side is important to recover. @Ronaldofilm
https://t.co/UCz0vkjuu4",06/11/2015 15:07
"My birthday is a great reason to join family and friends.Take a peek at my last birthday party in @Ronaldofilm.
https://t.co/EHYZFcqlqY",05/11/2015 21:34
All the warmth and coverage I need this season. https://t.co/KoDSsJHzlI #techpack https://t.co/TIwpYrHYGN,05/11/2015 16:59
"Join me and watch the film in cinemas on Monday 9th . Visit https://t.co/rsToTGbPRG for details. #ronaldofilm
https://t.co/Kznv1Cug12",04/11/2015 13:05
"Well done team!! 👏⚽️
Enhorabuena Nacho!! 🔝👌 https://t.co/lS5MN0MQWI",03/11/2015 23:06
Get out and play games with the @nikefootball App for a chance to meet me!🎁👊🏼 https://t.co/tXAjIBbTCZ https://t.co/xGJr4g45nb,02/11/2015 08:06
Donate to help me build kids sports programs &amp; you could meet me at Real Madrid v. Barça. https://t.co/beGMnoVLvB https://t.co/e3UMg9sc0w,01/11/2015 14:54
"Ready to turn up the heat! 🌋 Available Oct. 29th, exclusively in the @Nikefootball App: https://t.co/tXAjIAUiep
https://t.co/3PFtWQyf42",29/10/2015 07:57
Inspired by my homeland of Madeira 👍🌋 Available exclusively in the @nikefootball App Oct. 29:https://t.co/tXAjIBbTCZ https://t.co/LoxzwEFyWS,28/10/2015 16:00
Here it is! FW15 @cr7footwear campaign. Check out my new styles on https://t.co/H3tWJAxDrd https://t.co/QfTyACkvWf,27/10/2015 14:08
Playing poker with my friend Ricardo https://t.co/EahcAxdJ0m,25/10/2015 13:28
"Do you want one of my signed jerseys? 5 people in the next 48 hours will win! ⚽🏃 ENTER: https://t.co/beGMnpdmn9
https://t.co/PoLaho6H4B",23/10/2015 16:57
.@RocByRonaldo is now available in France. Check @RocByRonaldo for more info.,22/10/2015 12:03
"Pre-order @RonaldoFilm with bonus content on DVD,Blu-ray or DigitalHD from Nov9 https://t.co/rsToTGtrgg #ronaldofilm https://t.co/wZC88CyJZd",20/10/2015 09:15
