tweet,date_time,real_sentiment,real_distilbert_sentiment
"CAMILA! @camilacabello97 https://t.co/KJjT6ZJpkY",16/08/2015 03:12,joy,positive
"So excited to play here AGAIN tonight! #1989TourSantaClara Night 2!! http://t.co/7njlIRIhv2",15/08/2015 20:46,joy,positive
I want to be in Fifth Harmony. http://t.co/WbogyPIzOd,15/08/2015 06:25,joy,positive
"Can't wait to see @markvillaver tomorrow and tell him how sick this is. The performers on this tour blow my mind. https://t.co/9fZStD7JF3",13/08/2015 21:42,joy,positive
"Happy birthday to cheeky, charming @Caradelevingne- who lights up my life..and regularly steals my phone & does this: http://t.co/DG3A0mDaFl",12/08/2015 21:47,joy,positive
You seem stressed. http://t.co/7VFL8vRAYP,12/08/2015 04:08,joy,neutral
"And now treat your ears to the vocal event of the year, @mirandasings & @torikelly gloriously covering 'Bad Blood'. http://t.co/ARCTi78Aor",12/08/2015 01:59,joy,positive
"""Cause baby I could build a castle out of all the bricks they threw at me"" -a line from New Romantics But I'm not actually buying a castle.",11/08/2015 20:38,joy,positive
Absolutely floored by these domino skills and really flattered that someone would do this. http://t.co/Ev7GPq481I,11/08/2015 20:11,joy,positive
"Last night's crowd was breathtaking. (Found this on @jorrdie__'s Instagram- thanks girl) http://t.co/MdjRfLV3sG",09/08/2015 22:20,joy,positive
"""When you've got two individuals that love music, magic happens."" @kendricklamar http://t.co/IcQyWxrEm2 http://t.co/Rtp4Xcq2Dm",09/08/2015 18:10,joy,positive
"No big deal just the happiest moment of my life to date @fettywap https://t.co/NxNsQ2XWmY",09/08/2015 07:56,joy,positive
"FETTY WAP. TRAP QUEEN. SEATTLE. 60,000 PPL. OH MY GOD. @fettywap thank you so much for coming!! Unreal!! http://t.co/3fFuhZh7Pg",09/08/2015 06:27,joy,positive
That Seattle crowd went ABSOLUTELY INSANE when @Ciara and @DangeRussWilson walked out!! I LOVED TONIGHT. http://t.co/3wrbupx05U,09/08/2015 06:16,joy,positive
"Coming Home to Mixed Reactions - A Short Film http://t.co/p8W2TLSPzN",06/08/2015 16:02,joy,positive
@TheRyanAdams Cool I'm not gonna be able to sleep tonight or ever again and I'm going to celebrate today every year as a holiday. I'M CALM,06/08/2015 08:55,joy,positive
@hasief @TheRyanAdams is this true??????? I WILL PASS OUT.,06/08/2015 08:49,joy,positive
"""It's a little invention I made earlier..."" Mother Chucker @Caradelevingne http://t.co/IcQyWxrEm2 http://t.co/dDePO4l3Kd",05/08/2015 23:38,joy,positive
"Just wanted to let you know that the next single from 1989 will be........... Wildest Dreams.",05/08/2015 06:01,joy,positive
"""Then the dog would bark next to me and I'd just crack up after we'd cut."" Slay-Z @GiGiHadid http://t.co/IcQyWxrEm2 http://t.co/gV99ndvSH5",05/08/2015 01:47,joy,positive
"My @VanityFair cover!! Including LOTS of real talk with brilliant @JDuboff Photos by the incredible @mariotestino. http://t.co/yFdmTAMQrp",04/08/2015 14:38,joy,positive
"Permission granted, @BelvoirSt. Good luck with your opening night :)",04/08/2015 06:30,joy,positive
"Some of my best times are with her, laughing in the kitchen. Happy Birthday to the ray of light that is @karliekloss! http://t.co/qmyfae5w8C",03/08/2015 21:36,joy,positive
"""I'm Selena and I'm the villain."" Arsyn. @selenagomez http://t.co/IcQyWxrEm2 http://t.co/pDhz44Us9D",03/08/2015 15:40,joy,positive
"""My name in the video is Destructa X, which I think is perfect for me."" @elliegoulding http://t.co/IcQyWxrEm2 http://t.co/hQE6K3jjav",03/08/2015 05:10,joy,positive
"""I gave her the nod of approval."" Justice. @Mariska http://t.co/IcQyWxrEm2 http://t.co/zXyDqKPQ7q",02/08/2015 15:37,joy,positive
I'm OBSESSED with @NicoandVinz & so was that Vancouver crowd! Such dynamic performers & SO down to earth. Fangirling! http://t.co/GagE9larhM,02/08/2015 06:22,joy,positive
"""Cut-Throat! YES. Perfect."" @Zendaya http://t.co/IcQyWxrEm2 http://t.co/FAnVGyNNs1",01/08/2015 15:35,joy,positive
"""I am Martha Hunt, better known as Home Slice."" @iammarthahunt http://t.co/IcQyWxrEm2 http://t.co/RqneKDxf8i",01/08/2015 01:13,joy,positive
"""My character is... Actually there are three of me."" The Trinity. @HaileeSteinfeld http://t.co/IcQyWxrEm2 http://t.co/bXD60AP3y6",31/07/2015 17:01,joy,positive
"""We taught Taylor how to be a spy."" -Luna @EllenPompeo http://t.co/DvbqF1Ctin",31/07/2015 01:05,joy,positive
"""I'm playing Domino, the motorcycle expert."" @jessicaalba http://t.co/IcQyWxrEm2 http://t.co/beIkccHTIs",30/07/2015 16:08,joy,positive
"Dilemma. @SerayahLove http://t.co/53F1A8bU5s",30/07/2015 16:05,joy,positive
"Fun fact: I didn't know how to post videos directly to Twitter a few days ago. Let's review: Frostbyte @LilyAldridge http://t.co/3XWh0nmrnD",30/07/2015 16:05,joy,positive
"""My character... She is The Crimson Curse."" @yelyahwilliams http://t.co/wli7uDUftj",30/07/2015 02:37,joy,positive
"""We just came up with my name: Knockout."" @karliekloss Don't forget to vote for VMAs! http://t.co/IcQyWxrEm2 http://t.co/4A8nO4FwWv",29/07/2015 19:25,joy,positive
"""Your little hand's wrapped around my finger and it's so quiet in the world tonight..."" http://t.co/nGaWkKHmJk",28/07/2015 22:13,joy,positive
"Meeting my boy:) @Jaime_King @kyle_newman http://t.co/fQq3KWzfGA",28/07/2015 22:11,joy,positive
"""So I'm ready..."" -Dilemma Behind the scenes of the Bad Blood music video with @SerayahLove https://t.co/SQ3JPbCr9e",28/07/2015 17:40,joy,positive
"Bad Blood is #1 at pop radio for a 6TH WEEK! To celebrate, I'll be posting behind the scenes videos: @LilyAldridge https://t.co/wKzIf0XjPI",28/07/2015 03:00,joy,positive
"Kelly Clarkson covered Blank Space and YES. http://t.co/qwhXSxPOEx",26/07/2015 21:22,joy,positive
"And... @smalltownmike @ElleBelle37 @mattbillingslea @amosjheller They're such a huge part of why this tour has been so magical.",26/07/2015 18:46,joy,positive
Just wanted to shout them out today because they're incredible. @davidcookmusic @kamilahmarshall @clareypoppin @melanienyema @paulsidoti,26/07/2015 18:43,joy,positive
"Every time we have a surprise guest artist on tour, my band learns to play the artist's song.. sometimes with very little time to prep.",26/07/2015 18:41,joy,positive
"I love you guys. See you next time, Boston. #1989TourFoxborough http://t.co/Vu1RT9KjcN",26/07/2015 05:11,joy,positive
"TONIGHT WAS EPIC! @WeAreMKTO showed up and 60,000 people sang every word to 'Classic' with us! They're insane live!! http://t.co/zXljrqtgm9",26/07/2015 03:54,joy,positive
"Hey Boston :) #1989TourFoxborough http://t.co/6zvRVTXKzl",25/07/2015 06:12,joy,positive
"Thanks @WALKTHEMOONband for surprising the Boston crowd with 'Shut Up and Dance'!!! 60,000 person dance party. http://t.co/wVSisrHccF",25/07/2015 06:11,joy,positive
"Foxboro, MA -Gillette Stadium Night 1!! SO STOKED TO PLAY. And if it rains, we've done this before, haven't we Boston http://t.co/L7MTTMfai3",24/07/2015 20:30,joy,positive
John Green is my favorite writer and @Caradelevingne @halstonsage @natandalex are some of my favorite people. Can't WAIT to see Paper Towns.,23/07/2015 20:34,joy,positive
"I thought I was being called out. I missed the point, I misunderstood, then misspoke. I'm sorry, Nicki. @NICKIMINAJ",23/07/2015 15:32,sadness,negative
"Happy 23rd Birthday, @selenagomez. I can't believe it's been 7 years since we met!! I love you so much, always. http://t.co/V1acAV3HdR",22/07/2015 14:28,joy,positive
"@NICKIMINAJ If I win, please come up with me!! You're invited to any stage I'm ever on.",21/07/2015 22:58,joy,positive
@NICKIMINAJ I've done nothing but love & support you. It's unlike you to pit women against each other. Maybe one of the men took your slot..,21/07/2015 22:13,anger,negative
"How I felt after finding out Bad Blood feat @kendricklamar is #1 at pop radio for a 5TH WEEK: https://t.co/XPeCTAGMJ7",21/07/2015 20:15,joy,positive
"Here's a video from my first day of fight training for Bad Blood. Thanks again for the 9 VMA nominations!! @MTV https://t.co/qsGX98g87Y",21/07/2015 17:05,joy,positive
"GUYS!! You got Bad Blood nominated for Video of the Year at the VMA's!! Vote here pleeeeease? http://t.co/IcQyWxJfKC",21/07/2015 15:30,joy,positive
"A huge thank you to @SamHuntMusic for surprising the crowd with 'Take Your Time'. Such a star. #1989tourchicago http://t.co/Q9mTmYtPkE",20/07/2015 06:23,joy,positive
"Tonight @andrejapejic and @LilyMDonaldson SHUT DOWN the runway. Crowd went insane!! #1989tourchicago http://t.co/Dv3bdSVJ9L",20/07/2015 06:20,joy,positive
"Absolutely AMAZING crowd tonight! Thank you @andygrammer and @SerayahLove for performing with me! #1989tourchicago http://t.co/V6SeeLZsR6",19/07/2015 07:05,joy,positive
"@alexandergold Go read Gaga's tweet that she sent me a few months ago. It's good love luck. Because it's not a tweet. It's a magical spell.",18/07/2015 05:47,joy,positive
"Thanks for reciting my lyrics, @IanMcKellen and @SirPatStew! You've made my day. You two are ULTIMATE Squad Goals: http://t.co/pJZY6T5Lq8",16/07/2015 22:37,joy,positive
I got to sing my fav summer JAM 'Want To Want Me' with @jasonderulo in DC-I'm also loving his new single 'Cheyenne'! http://t.co/blYQxSuDAy,15/07/2015 04:18,joy,positive
"Due to this sketchy weather situation in DC, I'm not sure what time I'll be going on tonight. You might want to get here early.",14/07/2015 22:32,fear,neutral
When your friend flies across the world to surprise your crowd with 'Royals' bc she's a wondrous angel. @lordemusic http://t.co/zDdjtc7U3v,14/07/2015 06:03,joy,positive
"Never change, Mike the weather man. Never change. http://t.co/RkDM2EPiTe #1989TourWashingtonDC",14/07/2015 00:03,joy,neutral
"I feel all the feelings now. @nickjonas http://t.co/dW6luUQWme",12/07/2015 23:25,joy,positive
"Joyful joyfulness brought to you by @karliekloss and @UzoAduba: http://t.co/ouAq7Pf7XS",12/07/2015 21:26,joy,positive
#1989TourEastRutherford http://t.co/0GXewZFH0K,12/07/2015 20:26,joy,positive
"Woah. #1989TourEastRutherford night 2 http://t.co/6w9RNNmhDK",12/07/2015 15:34,joy,positive
"When @UzoAduba walked out, it provoked one of the loudest screams from the crowd I've EVER heard. I just love herrrrr http://t.co/OqBlvPre1D",12/07/2015 15:29,joy,positive
"I ADORE THESE GIRLS. @angelcandice @iammarthahunt @LilyAldridge @UzoAduba @karliekloss @BeePrinsloo @GiGiHadid http://t.co/nDDxMwu4T0",12/07/2015 15:19,joy,positive
"Last night the incredible @nickjonas sang 'Jealous' and 60,000 people sang it with us/screamed uncontrollably. http://t.co/IlFSR3z8Dd",12/07/2015 15:08,joy,positive
Thank you for tonight. #1989TourEastRutherford http://t.co/MYVOhG9MeK,11/07/2015 08:37,joy,positive
Got to welcome the U.S. Women's Soccer Team home after their World Cup Victory- I LOVE THEM AND THEY ARE THE NICEST. http://t.co/ZCbmufICAv,11/07/2015 08:23,joy,positive
I was so honored to share the stage with @theweeknd tonight- PS his new album is up for pre order now GET IT GUYS http://t.co/xW5y6M5mkW,11/07/2015 08:17,joy,positive
"""If you're lost, you can look and you will find me.. HAIM AFTER HAIM...."" #HAIMJOINSTHE1989WORLDTOUR",10/07/2015 16:35,joy,positive
"You're AMAZING, @alessiacara. Love this, @BBCR1 ! http://t.co/YqKl7UJkZL",08/07/2015 22:28,joy,positive
Back on the road! Insane crowd in Ottawa tonight! #1989TourOttawa http://t.co/svXgPxzSNC,07/07/2015 04:06,joy,positive
I eat BAD BLOOD for breakfast w/ Quentin Johnston Taylor Swift (Vine by @caleb_natale) https://t.co/6mQbR69NFL,07/07/2015 03:12,joy,positive
The Blank Space video just became the fastest to hit 1 billion views on @vevo & Bad Blood is #1 at pop radio for a 3rd week. THANKS GUYS!!!,06/07/2015 20:54,joy,positive
When @edsheeran shows up for the 4th of July in a red coat because he just can't let it go. http://t.co/ulTbBJhUt4,04/07/2015 18:21,joy,positive
"Happy 4th from me, @GiGiHadid @iammarthahunt @britmaack @SerayahLove and @HAIMtheband :) http://t.co/xsyjtfoXEh",03/07/2015 23:29,joy,positive
Little known fact: Karlie is secretly an unofficial historian/London tour guide. Kind of. http://t.co/7z57hVGOyQ,29/06/2015 06:04,joy,positive
@StephanieBe I'm really sorry you missed it but if you can get to Dublin I'll buy you tickets! Sorry to hear about the travel nightmare. :(,28/06/2015 00:56,sadness,negative
"THANK YOU LONDON. @Caradelevingne @KendallJenner @iammarthahunt @karliekloss @serenawilliams @GiGiHadid @GettyImages http://t.co/dC9oKUd7jI",28/06/2015 00:12,joy,positive
"""And you can want who you want... Boys and boys and girls and girls."" #lovewins #FINALLY",26/06/2015 21:31,joy,positive
"Remembering this incredible Manchester crowd from the other night, and getting ALL EXCITED FOR HYDE PARK TOMORROW. http://t.co/oZnmmVtePY",26/06/2015 09:54,joy,positive
"Our Bad Blood fight faces get dumber and dumber every night. Example: @mase_cut http://t.co/QRRwG96gKi",26/06/2015 09:46,joy,positive
"This is simply the first time it's felt right in my gut to stream my album. Thank you, Apple, for your change of heart.",25/06/2015 15:31,joy,positive
"In case you're wondering if this is some exclusive deal like you've seen Apple do with other artists, it's not.",25/06/2015 15:30,neutral,neutral
"After the events of this week, I've decided to put 1989 on Apple Music...and happily so.",25/06/2015 15:28,joy,positive
"And here we have Curt, demonstrating the newly mandated male dress code for the 1989 World Tour. http://t.co/kwpyhviVWY",24/06/2015 23:41,joy,positive
"MANCHESTER!!! I loved hanging out with you tonight!! (Thirteenlegohouses on tumblr took this.) http://t.co/wLbjvov567",24/06/2015 23:33,joy,positive
I've seen a lot of breathtaking crowds this year but I wish I could've seen this one in person. #charleston #peace http://t.co/vMBF9R4fH9,24/06/2015 17:21,sadness,neutral
Judging by the pictures on tumblr and Instagram of outfits and signs people have made.. I'd say Manchester is READY for the show tonight!!,24/06/2015 15:21,joy,positive
What my camera roll looks like cause I'm a LURKER. http://t.co/CqR9xYbiN5,23/06/2015 15:28,joy,positive
"I love my job. http://t.co/36vfcHfXw8",23/06/2015 15:02,joy,positive
"I have SO MUCH mad love for pop radio! Bad Blood just became the 4th single off of 1989 to go #1!! Stoked to share this with @kendricklamar",22/06/2015 07:48,joy,positive
I am elated and relieved. Thank you for your words of support today. They listened to us.,22/06/2015 04:34,joy,positive
"Tonight's crowd in Amsterdam was one I'll never forget. Dancing, jumping, screaming, singing, chanting... I'll definitely be back. Love you.",22/06/2015 01:13,joy,positive
"To Apple, Love Taylor http://t.co/GN9jiRkqlj",21/06/2015 10:59,joy,positive
"Tonight was a dream, Cologne. Thank you for 2 magical nights. https://t.co/KEBDqigizL",20/06/2015 23:23,joy,positive
It's the beautiful @SerayahLove's birthday today!! I'll be dancing in your honor onstage in Germany tonight! http://t.co/31tk9zZV7m,20/06/2015 17:17,joy,positive
@OK_Magazine this misleading headline and your choice of words in labeling me are why we need feminism in 2015. http://t.co/x6sLT8IKx9,20/06/2015 13:27,anger,negative
"Trouble Trouble Trouble... #1989TourCologne http://t.co/FelkHmeQHT",20/06/2015 01:04,joy,positive
I knew the Europe crowds would be AMAZING when @LilyAldridge & @GiGiHadid texted me pics of these Bad Blood costumes: http://t.co/NjFSJAFrIk,19/06/2015 23:35,joy,positive
"Guys, on 6/22 @selenagomez is releasing my favorite thing she's ever done. Let's all get READY: https://t.co/bPcrptIu5a",19/06/2015 21:32,joy,positive
"Woah Cologne you're so PRETTY #1989TourCologne http://t.co/iAB5p9i5ZL",19/06/2015 21:30,joy,positive
"Cologne was amazing tonight! So incredible to be back in Germany!! #1989TourCologne http://t.co/EblhAwABNP",19/06/2015 21:10,joy,positive
I released my first single 9 years ago today.,19/06/2015 13:33,joy,positive
"Plane landed, turned on my phone, and my heart dropped to the floor. Charleston... This is an unbearable loss of lives and innocence.",18/06/2015 12:21,sadness,negative
"Happy Birthday to @kendricklamar, one of the most talented and grounded people I've met in my life. http://t.co/AMGdLqj5V1",17/06/2015 22:29,joy,positive
"At the airport about to leave for Europe, listening to 'See You Again' and thinking about how much I'll miss my cats. http://t.co/3yDZo3TPLA",17/06/2015 21:28,sadness,neutral
Just checking to make sure everyone is excited and prepared for the national holiday tomorrow AKA Kendrick Lamar's birthday.,17/06/2015 02:55,joy,positive
I don't see a way for me to process all of the tiny animal related cuteness that has occurred today. I MEAN LOOK: http://t.co/nreauw8coo,15/06/2015 05:39,joy,positive
The whole team. @SerayahLove @GiGiHadid @HAIMtheband @HaileeSteinfeld @riiicecakes @Sarah_Hyland @JoeyKingActress http://t.co/7rUpVoGtOf,14/06/2015 22:28,joy,positive
"So just took a red eye and threw Jaime a baby shower. Here's photo evidence: @Jaime_King @GiGiHadid @babyhaim http://t.co/fISL7ZRKHA",14/06/2015 22:25,joy,positive
"Everyone screamed so loud when @Mariska came out during Style, I'm considering just taking her on tour with me. #QueenMariska #Justice",14/06/2015 05:24,joy,positive
A huge highlight of the #1989WorldTour was singing Fight Song with the beautiful and perfect @RachelPlatten tonight. http://t.co/6nm4ONDqsJ,14/06/2015 05:16,joy,positive
"The cutest BFFs on the #1989WorldTour are these two: @TOSHI_ATEAMLV and @maho_udo https://t.co/1ouEitvpKn",13/06/2015 22:09,joy,positive
"Dancer Spotlight: @RemiBakkar does the most insane flips and tricks during our show. I'm so lucky to have him. http://t.co/dgYKt8xIGO",13/06/2015 20:40,joy,positive
Just a reminder that 1989 came out in October and you are STILL DOING THIS AND I LOVE YOU http://t.co/abjdB016yL,13/06/2015 18:05,joy,positive
"ECHOSMITH SANG COOL KIDS WITH ME IN PHILLY YESSSSS #1989TourPhilly @echosmith http://t.co/xGsAQp0sJx",13/06/2015 05:44,joy,positive
"WHAT EVEN HAPPENED TONIGHT IN PHILLY @Caradelevingne @Mariska https://t.co/S93EnoHGrV #1989TourPhilly",13/06/2015 05:36,joy,positive
"WHAT EVEN HAPPENED TONIGHT IN PHILLY @Caradelevingne @Mariska #1989TourPhilly http://t.co/F467LVmpPR",13/06/2015 05:33,joy,positive
