tweet,date_time,real_distilbert_sentiment,real_sentiment
@liquoronurlips Choose life. Don't let those words come out your mouth.,18/09/2016 07:53,joy,positive
@isaacfromCT no there's always room,18/09/2016 07:52,joy,neutral
@pizza4katy calm down,18/09/2016 07:48,joy,neutral
@liquoronurlips will be sending a prayer up for you tonight. You're strong. We have your back. ❤️,18/09/2016 07:45,joy,positive
@katystumblrr ageist,18/09/2016 07:40,anger,negative
@HoliestKaty iconic,18/09/2016 07:39,joy,positive
@Amelia_Libman also I hv had one of those lime a ritas and they are cray,18/09/2016 07:38,joy,neutral
@Amelia_Libman I've only had 2 can't I just b nice,18/09/2016 07:37,joy,neutral
@katycatSWEDEN thank you for this,18/09/2016 07:33,joy,positive
@hollykittykaty @Katysprincess drink pedialyte.,18/09/2016 07:30,joy,neutral
@Katysprincess drink 1 glass of water,18/09/2016 07:29,joy,neutral
@katysdonut a finely chopped anything. Love endive tho and I go wild for hearts of palm tbh.,18/09/2016 07:26,joy,neutral
@carlythekatycat jk ily,18/09/2016 07:21,joy,positive
"@carlythekatycat don't come for me, I birthed u",18/09/2016 07:21,joy,neutral
"@katycatsophia at least we're on the same time zones, think of Brazil",18/09/2016 07:19,joy,neutral
"@Leah_Haworth @fridaaperry @katystumblrr I hv 140 characters, whut do u want?",18/09/2016 07:18,joy,neutral
@Iegendarylovers @KatysMyHabibi @katystumblrr yeah mines in the mail,18/09/2016 07:16,joy,neutral
@Katycatveronica because I am saving some mystery. Jk I don't have room on my phone. Waiting for my new iPhone with more storage. 😑,18/09/2016 07:02,sadness,neutral
"@Jes00sica everything's a lie, watch zeitgeist.",18/09/2016 07:00,joy,neutral
@evrenperry stay shook papa,18/09/2016 06:59,joy,neutral
@KatysMyHabibi @katystumblrr meaning I need more space on my phone to do stories cause I'm a secret hoarder.,18/09/2016 06:59,joy,neutral
@fridaaperry @katystumblrr this is true. I meant to add there was condiments on the first 1 and the 2nd one I didn't have time. 😔,18/09/2016 06:57,sadness,neutral
"@katyperryslave @katystumblrr cuz I'm hungry, u?",18/09/2016 06:56,joy,neutral
@katystumblrr to b clear the 1st time means my 1st hot dog. There were 2.  #moreshame #idcimwriting #helovesmeforme,18/09/2016 06:54,joy,neutral
@katystumblrr cuz I tried to do it the 1st time &amp; I didn't have any space so I deleted an app &amp; had to do it again &amp; then my fv song came on,18/09/2016 06:53,joy,neutral
I no longer subscribe to organized religion but I believe in @chancetherapper 🙏🏼,18/09/2016 05:19,joy,positive
😩me and you when we fight😩 https://t.co/yeFbCoV3us,17/09/2016 19:28,sadness,neutral
@perrysmic it was a belly laugh tbh,17/09/2016 10:20,joy,positive
@Hakimkharbouch bless,17/09/2016 10:18,joy,positive
idc about followers but I hope this one gets me to 56 milly on ig cause my ocd is flaring https://t.co/OBKPpqDjhc,17/09/2016 10:05,joy,neutral
When you write such a fire lyric that you give yourself hives 🔥⛑😵,17/09/2016 06:28,joy,positive
@KeoNovak ilysm,17/09/2016 06:00,joy,positive
secret hipster but generally a voice of the gp,16/09/2016 21:24,joy,neutral
🎣,16/09/2016 09:28,joy,neutral
@GraceVanderWaal Congrats! You have it. Protect it and keep 🎸ing and ✏️ing...it will always serve you ❤️,16/09/2016 07:05,joy,positive
Ayyye...It's all about the long plaaaaay...,16/09/2016 06:12,joy,neutral
😩 proud mummy 😩 https://t.co/kj16ue6aiQ,15/09/2016 19:01,joy,positive
my locations tho idk https://t.co/X7XlNUWeEk,15/09/2016 08:59,joy,neutral
@greg_wells watch zeitgeist,15/09/2016 08:09,joy,neutral
When ur so creatively busy that you look down and realize you can make a hair do from your pit hair that's grown since igaf. Tight 😎,15/09/2016 01:18,joy,neutral
What if I just made a record full of scatting covers cc @getglucky cc @JackGarratt,14/09/2016 19:32,joy,neutral
Suggestion for next iPhone update: Person gets notification when they've been screen shotted and sent to group chat (tbh me),14/09/2016 18:46,joy,neutral
@kanyewest unplug to connect.,14/09/2016 17:05,joy,positive
@dizzycoco 💪🏼,13/09/2016 09:15,joy,positive
Helped deliver my sister's baby at 2pm &amp; am in the studio by 8pm. GET A GIRL THAT CAN DO BOTH❗️👶🏻🎤,13/09/2016 03:07,joy,positive
HAPPY TO HEAR YOU ARE HUMAN!💪🏼Stay Strong💪🏼 @HillaryClinton,12/09/2016 22:00,joy,positive
fkinsnapss's video https://t.co/URPKvQnOna this might be too much but idc,11/09/2016 22:02,joy,neutral
It was rigged from the get  https://t.co/hkKIyfd95u,11/09/2016 21:53,anger,negative
@JunkyGS you know me well,11/09/2016 21:24,joy,neutral
"Just went to a child's party and am now dissecting the lyrics to Rosie Posie, Rock A Bye Baby &amp; This Little Piggy 💀 TBH some f*ed up stuff.",11/09/2016 21:20,joy,neutral
I love you pre internet.,11/09/2016 08:32,joy,positive
My new calling: Mini Food Shrimp tempura and fried shrimp ミニチュア料理 エビフライとエビ天 미니어처 요리 https://t.co/OX0MZWPmMF,11/09/2016 03:55,joy,positive
Ayyye anyone at @drake show have an extra baby wipe for my white @AdidasBoosts my leg makeup is dripping,11/09/2016 03:44,joy,neutral
Cheesecakes here. Ily ❤️,10/09/2016 21:58,joy,positive
@lilithia thanks for the reminder,10/09/2016 21:58,joy,neutral
@cottoncandizzle OG prism truck,10/09/2016 21:57,joy,neutral
"@UltimateBeyHive I don't think, I listen. 🙏🏼",10/09/2016 21:57,joy,neutral
@DailyMendesLife @ShawnMendes talent,10/09/2016 21:53,joy,positive
@ParamoreWebNews all,10/09/2016 21:52,joy,neutral
@royale_lala @Musicnews_feed what do you want a picture of today's newspaper by my head?,10/09/2016 21:52,joy,neutral
@HoliestKaty never finished it :-/,10/09/2016 21:51,sadness,neutral
@KatyPerryExtra no,10/09/2016 21:50,joy,neutral
@greenIight thanks but painful,10/09/2016 21:49,sadness,neutral
@Gagas_Illusion I hated those days,10/09/2016 21:48,anger,negative
@lesbiyonce *listens to I love Kanye once*,10/09/2016 21:46,joy,neutral
@likelivingart wait is that like an early 2000's ref? Ily,10/09/2016 21:44,joy,positive
@blurryhface SO MUCH,10/09/2016 21:41,joy,neutral
@lordofgiraffex yes 🙏🏼 and yes,10/09/2016 21:41,joy,positive
"@ifuseekamy_ me too, I'm not perfect bb",10/09/2016 21:41,joy,neutral
@legendarymalek crap I meant *don't. I hate typos.,10/09/2016 21:39,sadness,neutral
@hausoframez I have always been this way. Check the timeline.,10/09/2016 21:38,joy,neutral
@kuntyewest hunny id unstan myself,10/09/2016 21:37,joy,neutral
@chIoekardashian @theIife @handstomyseIf @legendarylovers @cIosetoyou lucky,10/09/2016 21:35,joy,positive
@Gagas_Fandom so what you're saying is it's Opposite Day,10/09/2016 21:35,joy,neutral
"@legendarymalek bb I've always been an open book bearer of light done come for me, love you.",10/09/2016 21:33,joy,positive
@thinagedream be still my heart,10/09/2016 21:31,joy,positive
@ConditionalBabe too much for me but I love,10/09/2016 21:28,joy,positive
@dannysuschrist @DrJillStein you have no facts or context bb o,10/09/2016 21:26,anger,negative
@prismdluxe ur right I've had too much truth tea this morn,10/09/2016 21:25,joy,neutral
"@HerWonkEye @katycatsophia @camilasviews if she says sorry, sure!",10/09/2016 21:23,joy,neutral
@GagaLovesBey get a new approach bb,10/09/2016 21:23,joy,neutral
@ShadyKatyFacts girl trust the process,10/09/2016 21:22,joy,positive
"@LimaLimoncia love this, we can't say hate ok",10/09/2016 21:20,joy,positive
@heavymetaIovers sorry I went too far. Love ya,10/09/2016 21:19,sadness,neutral
"@heavymetaIovers pink drink, look it up basics",10/09/2016 21:19,joy,neutral
@dannysuschrist whut like trump?,10/09/2016 21:18,anger,negative
@katyscrush hola bb,10/09/2016 21:17,joy,neutral
@waIkingonair yes this,10/09/2016 21:16,joy,neutral
@katycatsophia @camilasviews JK ily,10/09/2016 21:14,joy,positive
@katycatsophia @camilasviews don't make me come back to SB and sit ya down,10/09/2016 21:13,joy,neutral
@Eduardo_KatyCat this is art bb,10/09/2016 21:12,joy,positive
@KingLadyGaga #BuyPerfectIllusionOniTunes,10/09/2016 21:11,joy,positive
@katyswetdream like he deserves a full scholarship somewhere,10/09/2016 21:10,joy,positive
@katherynsgod not you but I love this feature cc @instagram,10/09/2016 21:09,joy,positive
@wtfkates 1 Corinthians 13: 4-8 bb,10/09/2016 21:09,joy,positive
@camilasviews well that's fine cause there isn't one rn so 👋🏼,10/09/2016 21:08,joy,neutral
@katystddbr it's dna,10/09/2016 21:07,joy,neutral
@katyboobies too many drinks,10/09/2016 21:06,joy,neutral
@katyboobies Saturday,10/09/2016 21:06,joy,neutral
@royaItyler that subtle soft touch of the lip is everything,10/09/2016 21:04,joy,positive
@royaItyler ur a fav,10/09/2016 21:04,joy,positive
@nothingfaiIs pink drank,10/09/2016 21:03,joy,neutral
"@Iegendarylovers ish, when I'm not doing life",10/09/2016 21:02,joy,neutral
"@kathrynluck_ I have 100 like pee wee, u know this",10/09/2016 21:01,joy,neutral
@DJ_Summers1999 yeah sorry,10/09/2016 21:00,joy,neutral
@prismaticIights legend,10/09/2016 21:00,joy,positive
@mendesperry it took me 3 to choose. Ur welcome.,10/09/2016 20:59,joy,neutral
@katycatghita @Mark_KatyCat @ShannonFlynn2 @iwasdivine @KatysMyHabibi undiagnosed add to be exact. Gonna web MD it.,10/09/2016 20:58,joy,neutral
@skywaterr artichoke,10/09/2016 20:55,joy,neutral
@XJoJoSpearsX I'm in my polka dot robe chillin waiting for a Cheesecake Factory delivery 💁🏻,10/09/2016 20:55,joy,neutral
@alwaysbeperry you don't know your own strength bb,10/09/2016 20:54,joy,neutral
@skoglyrihanna @chIoekardashian looks like you don't know my calendar 💅🏼,10/09/2016 20:52,joy,neutral
@alwaysbeperry @LegendaryDurk @halseysfirework @rainbowspatrick @katysfood icons fer sure,10/09/2016 20:50,joy,positive
@Brookeenloe1 I know you are but what am I,10/09/2016 20:42,joy,neutral
@HONEYMOONPRISM girl bye,10/09/2016 20:39,joy,neutral
@ShannonFlynn2 @drunkby6 go to East Beach tacos too and get the shrimp tacos 😜,10/09/2016 20:32,joy,neutral
. @emelisande I am ready to lose it and then recover!!! Bring the truth! ❤️,10/09/2016 17:20,joy,positive
flare 💅🏼,10/09/2016 07:34,joy,neutral
FrIdAy StUdIo ViBeZ 🎸 https://t.co/PYLgMFzUKg,10/09/2016 03:47,joy,neutral
"Turkish delights are DISGUSTING, it's a FARCE cc: Chronicles of Narnia",09/09/2016 08:00,anger,negative
If you are moved watching the video pls continue to support the other Pulse survivors by donating here: https://t.co/oOMBAfq1k4,08/09/2016 20:56,sadness,neutral
"I was so inspired by @OnePulseTony story &amp; strength that I had to meet him, here's a preview https://t.co/SDisjkbUmu https://t.co/lC9EpqRkep",08/09/2016 20:52,joy,positive
Don't miss these happy tears today! 😭❤️😭 https://t.co/kn1enNdDi5,08/09/2016 20:01,joy,positive
Drama*tique 💅🏼,08/09/2016 06:46,joy,neutral
That's glam 💅🏼,07/09/2016 05:03,joy,neutral
idiot for idioms 📓🖊,07/09/2016 04:16,joy,neutral
@KaceyMusgraves fraudulent wishes 😔,07/09/2016 04:14,sadness,neutral
Caught one 😌🎣 🎶,06/09/2016 08:47,joy,neutral
Every1 wants to b a butterfly butcha gotsa learn how to crawl b4 u ball okurrr 👋🏼 @ Santa… https://t.co/DcMyu7i3Xf,06/09/2016 00:12,joy,neutral
H70thBD to my inspo Freddie Mercury❗Give some 👀 to The Mercury Phoenix Trust - Fighting AIDS 🌎 #FFADAYO @The_MPT ❤️ https://t.co/qy28Ms6BB8,05/09/2016 21:23,joy,positive
👼🏻 luminary fairy 👼🏻 @ Burning Man https://t.co/N2ENwLknBt,03/09/2016 17:23,joy,positive
bout to get savage af https://t.co/E4T7jhsY5Q,28/08/2016 20:45,joy,neutral
🎶 I’m co-hosting the @IHRCountdown w/my friend @OnAirRomeo this weekend! Listen right here: https://t.co/csHsAZWCXr @iHeartRadio 🎶,26/08/2016 23:47,joy,positive
"For your freakin weekend: #RISE REMIXES BY @PURITY_RING, @MonsieurAdi &amp; @TALAOFFICIAL https://t.co/QRbWiqNN8i🤘🏻😎🤘🏻 https://t.co/Q8PUkNoqwc",26/08/2016 17:09,joy,positive
"#TBT my 1st 🔥burn🔥 Round ✌🏼️ ready, right @mkives ⁉️ https://t.co/enckT5XTra",25/08/2016 22:27,joy,positive
Thought you had all of the shades? Introducing 🐯TAME TIGER🐯: https://t.co/HmEqNRf1Nq. Fun surprise for you when you Tweet #KATYxCOVERGIRL!,25/08/2016 17:08,joy,positive
"Do not give your eyeballs to this racist, hate-filled, misogynoir crime. I #StandWithLeslie ❤️",24/08/2016 20:07,anger,negative
The Olympics may be over but dad hats will never die 😎 : https://t.co/8MwcYpzAB7 https://t.co/oeMC7CMdba,22/08/2016 19:06,joy,neutral
Check out this brilliantly made video that is already giving me anxiety: Washed Up Together by Knox Hamilton 😶 https://t.co/SGZAQCHTI8,20/08/2016 21:34,fear,neutral
happy saturday ❤️ https://t.co/FgWTxW3Rbt,20/08/2016 15:55,joy,positive
GUYS - Remember that SWEAT 💦 I was talking about? Here it is: https://t.co/gKlbjKQhsn. #MakingofRise,16/08/2016 23:03,joy,positive
Some behind-the-scenes 📸 at my MAGIC launch yesterday for my new kicks 👠 https://t.co/NE1T8XkmPK https://t.co/tw0lbYJM6Z,16/08/2016 22:23,joy,positive
Get ready for my ❤️ &amp; 👠 coming to stores Spring 2017❗️ https://t.co/ea1nEeDCXt,15/08/2016 19:17,joy,positive
Collector of miniatures 😍 https://t.co/rAgImFwjtc,14/08/2016 01:51,joy,positive
Me rn: https://t.co/TXnP3hubAy,12/08/2016 04:02,joy,neutral
Can someone please translate what this adorable toddler is advertising about the circus coming… https://t.co/Fj18B2yBq8,12/08/2016 03:55,joy,neutral
"I know it's a little cheeky, butt... 

Cycling in The ile de re, France 🇫🇷 https://t.co/AKUsAM0kG5",10/08/2016 18:16,joy,neutral
#Rio2016 ARE YOU READY TO #RISE https://t.co/QtFBSCQAPY,05/08/2016 21:17,joy,positive
@iwasdivine no way❗️,05/08/2016 09:26,joy,neutral
@ohmyjurassic I have a large cushion 😛,05/08/2016 09:26,joy,neutral
"@xamyrosex no pain, no gain. 😵",05/08/2016 09:24,joy,neutral
@katysmoonlight I must have been inspired from your hair...,05/08/2016 09:23,joy,neutral
@hotncolds swallowing lots of rain water?,05/08/2016 09:22,joy,neutral
"@KatysPrismLight shot for 3 days in Utah, Directed by the incredibly talented Paul Gore. 📽",05/08/2016 09:18,joy,positive
"@Lilly_Jnes yes, about something that can take you so high but also almost take you out completely...",05/08/2016 09:14,sadness,neutral
@akaruikaty great work 🎨,05/08/2016 08:43,joy,positive
It's that Phoenix in me ♏️ https://t.co/UdCEvMl9Ee,05/08/2016 08:36,joy,positive
"ALSO, you can watch the video in its entirety again on NBC’s Rio Olympics Preview Special TONIGHT in the 8 pm ET/PT hour 📺 #Rio2016",05/08/2016 00:28,joy,positive
"Through the blood, sweat (lots of it), and tears, we keep rising 💪🏼 Finally, my new video for #RISE: https://t.co/ReySW4J9dW",05/08/2016 00:04,joy,positive
AUGUST 4TH we #RISE: https://t.co/BdhKutGXCG,01/08/2016 12:18,joy,positive
@perryhumorr so glad u kno what's up,01/08/2016 02:10,joy,positive
"@YikesJonathan well I'm not really one of them, so.",01/08/2016 02:03,joy,neutral
"Hanging with my Habibi's, follow my bb's rubyrankin thealekovski cydney_moore https://t.co/1aCie2GBoY",31/07/2016 22:53,joy,positive
Is the Pokemon game the modern day Pied Piper?,31/07/2016 21:25,joy,neutral
FIRST 👀 at my brand new @COVERGIRL commercial for the #KATYxCOVERGIRL collection! 💋 https://t.co/b6L1wngzzu,31/07/2016 16:16,joy,positive
@truebluedeluxe going to sleep now bb ❤️,29/07/2016 10:08,joy,positive
@thedutchass untrue,29/07/2016 10:03,joy,neutral
@katyskettle sTaHp ur my fav.,29/07/2016 10:02,joy,positive
@wtfkates miss u bb,29/07/2016 10:00,sadness,neutral
@FerrasEU don't.give.up.,29/07/2016 09:55,joy,positive
@katyscrush @katyssunlight @typosqween calm down,29/07/2016 09:54,joy,neutral
@katyssunlight @typosqween right,29/07/2016 09:50,joy,neutral
@Adoreeeperry @KatyPerryFrance that nickname call out ❤️,29/07/2016 09:49,joy,positive
@snowiner go,29/07/2016 09:48,joy,neutral
@_CoolKatyCat I was waiting for this edit,29/07/2016 09:47,joy,neutral
@typosqween that wonk eye tho,29/07/2016 09:46,joy,neutral
@sella_sandra I love y'all's deep dives,29/07/2016 09:45,joy,positive
@caitsperry takes a village bb,29/07/2016 09:38,joy,neutral
@NicoTheKatyCat haters know that was photo shopped.,29/07/2016 09:33,joy,neutral
@DerekBlasberg same one I sang into for @POTUS 💅🏼🎤✨,29/07/2016 09:27,joy,positive
. @sofifii Lando put that one in. ❤️,29/07/2016 05:29,joy,positive
". @shannonwoodward well, you taught me the real definition of what it means to be a Feminist &amp; I forever love you for it. ❤️ #proudfeminist",29/07/2016 05:29,joy,positive
DON'T FORGET TO TEXT KATY PERRY TO 47246. 🎤🎉🇺🇸 COMING UP!,29/07/2016 01:13,joy,positive
guess where I am @ 2016 Democratic National Convention https://t.co/ItcedULmK8,28/07/2016 19:06,joy,positive
I'm 🎤 for @HillaryClinton at the @DemConvention tonight! Text KATY PERRY to 47246 to get a link to watch before I take the stage and...#RISE,28/07/2016 19:04,joy,positive
"""Don't boo, VOTE!"" @BarackObama spit that🔥🔥🔥",28/07/2016 03:15,joy,positive
Just landed in Philly for #DemsInPhilly ready to listen and learn... 🙏🏼📚🌎,27/07/2016 18:43,joy,positive
😩❤️adorbies❤️😩 https://t.co/EZ7HkGim5M,26/07/2016 19:38,joy,positive
WHAT A GREAT WEEK❗️Thanks to you guys for supporting music &amp; to radio adding &amp; playing it everywhere. 🙌🏼 #RISING 🙌🏼 https://t.co/wKrB5e2qjz,25/07/2016 20:03,joy,positive
"EXCLUSIVE! Unlock the #KatyKatHouse for brand new vids &amp; more from me, @COVERGIRL, &amp; the Katy Kat Collection! https://t.co/90z6YGdgbD",25/07/2016 16:01,joy,positive
👋🏼,23/07/2016 08:10,joy,neutral
@jackygerardchan ur nice.,23/07/2016 08:05,joy,positive
my son! https://t.co/i6bwWsFdzO,23/07/2016 08:02,joy,positive
@chIoekardashian me 2 duh,23/07/2016 08:01,joy,neutral
@BeyElite 👀,23/07/2016 07:58,joy,neutral
@BREWMYSTEW hello,23/07/2016 07:57,joy,neutral
@katycatsophia @yourperrydise @katyswildfire I'm shook,23/07/2016 07:56,joy,neutral
@rihftperry soon,23/07/2016 07:54,joy,neutral
@TheoLagu https://t.co/3LCMO8YrbH,23/07/2016 07:52,joy,neutral
@rebeccakate12 still #rose,23/07/2016 07:50,joy,neutral
@ritajoness 📈,23/07/2016 07:49,joy,neutral
