tweet,date_time,real_distilbert_sentiment,real_sentiment
Expect the unexpected on the @TSA's Instagram account (via @washingtonpost)  https://t.co/00c5MOz4HC,29/11/2016 00:30,joy,positive
Challah! It's National French Toast Day! 🍞 https://t.co/fAio4AtgEy,28/11/2016 19:30,joy,positive
“I am like a sunflower. I stand out because of my big curly hair and I am strong.” —@frogirlginny https://t.co/5qqBKpVxO0,28/11/2016 19:15,joy,positive
Creating a curly-haired community with @frogirlginny https://t.co/IW3ZQnYe74,28/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/bZ9UL1iq6b 🐾 https://t.co/g2VGovtkPS",28/11/2016 14:00,neutral,neutral
Today’s #BoomerangOfTheWeek stars three frisky felines 😻 https://t.co/bpBKhQeuyR,27/11/2016 23:30,joy,positive
Embracing biodiversity and reducing food waste with @uglyproduceisin https://t.co/mkVA3Cwqwm,27/11/2016 18:30,joy,positive
“I want to change the way that we see the world and the world sees us.” —@deunivory https://t.co/hFBEHCIcAw,27/11/2016 02:30,joy,positive
Creating art and shifting narratives with @deunivory https://t.co/JIUaEkWQBt,26/11/2016 23:30,joy,positive
"“Everything about designing stationery just seemed to click.”  —Anna Bond, @RiflePaperCo #ShopSmall #SmallBizSat https://t.co/dIAxEUADb2",26/11/2016 21:30,joy,positive
We're hanging out with @RiflePaperCo. Watch the rest on our story! #SmallBizSat https://t.co/nYTEawYB7d,26/11/2016 20:15,joy,positive
Celebrating #SmallBizSat with Anna Bond of @RiflePaperCo https://t.co/Xy8kwlJmM7,26/11/2016 19:15,joy,positive
"#DailyFluff
https://t.co/CDymvDev9w 🐾 https://t.co/TxL1mEPdsI",26/11/2016 14:00,joy,positive
Participate in this weekend’s hashtag project: #WHPthisishome https://t.co/mVkTrF0bMx https://t.co/l6hVP1JV1s,25/11/2016 23:30,joy,positive
"Living on the road, traveling the world with @BenoitPaille https://t.co/DYooMQC83L",25/11/2016 18:30,sadness,negative
"#DailyFluff
https://t.co/9wuqeEwZdq 🐾 https://t.co/P5oaebfMku",25/11/2016 14:00,joy,positive
“I think food is the best way to show our love to other people 💜.” —María Fernanda Avendaño #myinstagramlogo https://t.co/LeSexLU44L,24/11/2016 23:30,joy,positive
"Sugar, spice and everything ripe: celebrating Thanksgiving in the kitchen with @kitchenmccabe https://t.co/jVRiH5lJBz",24/11/2016 18:30,neutral,neutral
Today is Thanksgiving in the US! Watch our Instagram story and share your own! https://t.co/vFY2UiRa5s,24/11/2016 16:14,joy,positive
"#DailyFluff
https://t.co/DuezPhpqJr 🐾 https://t.co/ggn6omF7pE",24/11/2016 14:00,neutral,neutral
Giving voice to survivors with @Smita_Sharma https://t.co/QexEovLFII,23/11/2016 23:30,joy,positive
You can almost reach out and touch the whales in Jem Cresswell’s underwater shots 🐋 https://t.co/tI1T7ZcQXd,23/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/3u4dslPUUn 🐾 https://t.co/Kz1jn85Tr5",23/11/2016 14:00,joy,positive
“Any time I make dumplings I am instantly brought back to my mom’s kitchen table.” —Betty Liu #WHPfamilyfeast https://t.co/CoXzb7v3iV,23/11/2016 03:30,joy,positive
"Hello, world! Meet Wally and Ellie, today’s #WeeklyFluff 🐰 💕 https://t.co/npOt3l2M5u",22/11/2016 18:30,neutral,neutral
"A colorful treat for the eyes from Cartagena #WHPfamilyfeast
https://t.co/0czw2o7Dhl",22/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/OykwJhqrDm 🐾 https://t.co/7wPkDl98O4",22/11/2016 14:00,joy,positive
"A medley of vegan dishes on display at an early Thanksgiving celebration #WHPfamilyfeast
https://t.co/CUfrhIAPXc",22/11/2016 03:30,joy,positive
"Featured submissions from this weekend’s hashtag project: #WHPfamilyfeast
https://t.co/04PW1WrPlW https://t.co/eooInmAjLO",22/11/2016 01:30,joy,positive
"Kites + blizzard = quite the birthday surprise #TheWeekOnInstagram
https://t.co/tiO7A59mTh",22/11/2016 00:45,joy,positive
"Coming soon to Instagram Stories: LIVE VIDEO, a new way to connect with your friends &amp; followers in the moment!… https://t.co/ufbLQjmjNn",21/11/2016 18:00,joy,positive
New: You can now send disappearing photos and videos to groups and friends in Instagram Direct!… https://t.co/Gv2FS6wjtV,21/11/2016 18:00,joy,positive
"#DailyFluff
https://t.co/xuWOmA0Bc0 🐾 https://t.co/LFlfdD5QXu",21/11/2016 14:00,joy,positive
"Inspecting fall foliage beneath a golden dome in Japan #TheWeekOnInstagram
https://t.co/Tjqal7LEun",21/11/2016 00:45,joy,positive
"Here's a thing we didn't know was a thing 💅🏼 (thanks, @hellogiggles!) https://t.co/R6WnvmVJPD",20/11/2016 20:30,joy,positive
“I wish people would see me as an ordinary teenage girl that happens to be transgender.” —@TheOrdinaryGrl_ https://t.co/U6EPV2Tm4I,20/11/2016 19:15,joy,positive
Lobbying for trans rights with @TheOrdinaryGrl_  #TransWeek https://t.co/ds0flOhdl9,20/11/2016 18:30,joy,positive
Did you know you could colorblock in Instagram Stories? Check out @Refinery29's clever tips! https://t.co/b95JjmvNHN,20/11/2016 16:00,joy,positive
A friendly wave from a fisherman in Mumbai #TheWeekOnInstagram https://t.co/ia3gSt0frI,20/11/2016 00:45,joy,positive
"Sliding into weekend fun with our #BoomerangOfTheWeek
https://t.co/JUFD6MABQO",19/11/2016 23:30,joy,positive
"The Week on Instagram | 262
https://t.co/vGPPjQ2LLl https://t.co/lhIj1KUVH1",19/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/ZVUpj9771i 🐾 https://t.co/FMJhSD1YEN",19/11/2016 14:00,joy,positive
"Participate in this weekend’s hashtag project: #WHPfamilyfeast
https://t.co/envGv330WQ https://t.co/cHYkWDZctx",18/11/2016 22:30,neutral,neutral
Christian Bork loves cartoons. So he decided to animate his world. https://t.co/Ky0nJC4mK6,18/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/cklJBgTLzZ 🐾 https://t.co/drfZJjtInq",18/11/2016 14:00,joy,positive
Happily hustling with designer and knitter Brandi Harper #MyStory https://t.co/sOzDxJJoxh,17/11/2016 23:30,joy,positive
"The soft, poetic portraits of Anaïs Kugel https://t.co/gGOWAF5aEX",17/11/2016 18:30,joy,positive
Being uncoordinated has never been cuter  #WHPinmotion https://t.co/NLjkJI8Ixh,17/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/qQr4rpqFgw 🐾 https://t.co/bRi56BWK0n",17/11/2016 14:00,joy,positive
This #WHPinmotion submission is a slam dunk 🏀 https://t.co/qxX8oPhIdM,17/11/2016 03:30,joy,positive
“I’m now aware of how different each person’s America is.” —@sunnystrader https://t.co/ELPLn4ZMeI,17/11/2016 02:30,joy,positive
.@sunnystrader has her #EyesOn the US https://t.co/RybcrE91FY,17/11/2016 01:30,joy,positive
Characters come to life on the bread this mom bakes 🍞 https://t.co/HamTF54xo1,16/11/2016 23:30,joy,positive
"“@NatGeo: The Most Popular Instagram Photos,” on sale now, features @coryrichardsNG, @joelsartore &amp; more! https://t.co/tXus1bhq7T",16/11/2016 19:15,joy,positive
Redefining adventure with @NatGeo photojournalist @coryrichardsNG https://t.co/BZsFA6HNdK,16/11/2016 18:30,joy,positive
Hay bales + parkour = #WHPinmotion gold https://t.co/yg38wZ8kB2,16/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/nriMIbotkC 🐾 https://t.co/gk7GlSMPSX",16/11/2016 14:00,joy,positive
Watch our Instagram story to see what a day on set is like for @NBCTheVoice coach @aliciakeys! 🎤 https://t.co/DVgBwRTzfL,16/11/2016 06:46,joy,positive
A playful (and perfectly timed) wave from Munich #WHPinmotion https://t.co/97431pUlh6,16/11/2016 03:30,joy,positive
"Hello, world! Meet @RooTurbo — today’s small but mighty #WeeklyFluff. https://t.co/QUJlHSmUAF",15/11/2016 18:30,joy,positive
Go behind the scenes at @glamourmag's Women of the Year Awards on our Instagram story! #GlamourWOTY https://t.co/v4JCT5Rl2H,15/11/2016 16:30,joy,positive
"A parade of elephants in lockstep 🐘 #WHPinmotion
https://t.co/sT9OitTZ5G",15/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/NkwXswcyGi 🐾 https://t.co/F98QhAARtO",15/11/2016 14:00,joy,positive
"Flipping out for #WHPinmotion
https://t.co/GerWolRwmd",15/11/2016 03:30,joy,positive
"Featured submissions from this weekend’s hashtag project: #WHPinmotion
https://t.co/yJK5w0GWec https://t.co/7k3Msr3uQ2",15/11/2016 01:35,joy,positive
"The daily rhythm of a quarry worker #TheWeekOnInstagram
https://t.co/RW5Rzv5JW4",15/11/2016 00:45,joy,positive
Clamber into fantasy with @samlyne https://t.co/lP4rhy3hKD,14/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/VX6tQw6IyF 🐾 https://t.co/lJnNGftW9t",14/11/2016 14:00,joy,positive
"An Italian cathedral with a jaw-dropping view  #TheWeekOnInstagram
https://t.co/WLS5DJ1AxI",14/11/2016 00:45,joy,positive
Watch our story to take a spin around @jayleno's garage! 🚙 https://t.co/SNLskTzqYN,13/11/2016 21:30,joy,positive
This firefighter's photography is 🔥 https://t.co/vzCAObh732 (via @WIRED),13/11/2016 19:30,joy,positive
"“Before long, the ideas are churning out like little pasta butterflies.” —@SaltySeattle https://t.co/SvOagyqNRn",13/11/2016 19:15,joy,positive
Tasting the rainbow with 🍝 artist @SaltySeattle https://t.co/0JvsFN2xaq,13/11/2016 18:30,joy,positive
These gorgeous flower crowns aren't like any you've seen before 🌸👑https://t.co/poVN8Pl4eP (via @Refinery29),13/11/2016 17:36,joy,positive
"A moment of wonder at Japan’s Setouchi Triennale #TheWeekOnInstagram
https://t.co/IErKYjpQC7",13/11/2016 00:45,joy,positive
"The Week on Instagram | 261 
https://t.co/0LkuWeZmF7 https://t.co/xk9R4US3h3",12/11/2016 23:30,joy,positive
Our #BoomerangOfTheWeek offered a welcome pop of color to a foggy scene 🌈 https://t.co/bpYioIkhMW,12/11/2016 18:30,joy,positive
A percentage of the proceeds from @RichardJWPhibbs’ book #RescueMe go to the @HumaneSocietyNY https://t.co/crZKMNf6OC,12/11/2016 15:30,neutral,neutral
"#DailyFluff
https://t.co/CL4KlkZXV1 🐾 https://t.co/2vnoxv3sBO",12/11/2016 14:00,joy,positive
.@RichardJWPhibbs’ portraits help rescued animals find forever homes 🐶 🐱 ❤️ https://t.co/CJwspOLtF1,12/11/2016 04:30,joy,positive
"Participate in this weekend’s hashtag project: #WHPinmotion
https://t.co/ZHMRRVDZlM https://t.co/HPXTdlGjFT",11/11/2016 23:55,joy,positive
“The things I’ve done with one leg are much greater than what I ever would’ve done with two legs.” —@MStockwell01 https://t.co/nmZFxnpgnr,11/11/2016 19:15,joy,positive
Veteran @MStockwell01 helps others redefine their identity #VeteransDay https://t.co/hqDe1EsAYn,11/11/2016 18:30,joy,positive
"#DailyFluff
https://t.co/jUdWqHmWoQ 🐾 https://t.co/xYPeDShoXs",11/11/2016 14:00,joy,positive
"A quiet but bold urban oasis, found in Stockholm #WHPescape https://t.co/dBg9iGAZ1W",11/11/2016 03:30,joy,positive
Take a surreal journey into the clouds for #WHPescape https://t.co/1F4lAi0ddA,11/11/2016 02:30,joy,positive
Traveling the world (as a polar bear) with Elnar Mansurov https://t.co/l1OxxYO6nU,11/11/2016 01:30,joy,positive
Documenting underreported issues with photojournalist @davillasana https://t.co/gRTrgUDvxK,11/11/2016 00:22,joy,positive
"Creating street art illusions with graffiti artist Astro 
https://t.co/sTgS6PKcGC",10/11/2016 23:30,neutral,neutral
Now you can mention people in your Instagram Stories. Try it with your friends! https://t.co/sdYOni8nwc https://t.co/gvF6VFSNOI,10/11/2016 15:13,joy,positive
"Starting today, you can take and share a Boomerang right inside Instagram Stories! https://t.co/sdYOni8nwc https://t.co/Aj75EfHGGN",10/11/2016 15:06,joy,positive
"#DailyFluff
https://t.co/jhCruYD30C 🐾 https://t.co/1vyCrQtzzJ",10/11/2016 14:00,joy,positive
"A beautiful day for the beach in Stone Town, Zanzibar #WHPescape https://t.co/Av0njQPmLj",09/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/XGVLDuaOo2 🐾 https://t.co/MIENODnQcr",09/11/2016 14:00,sadness,negative
Your #WeeklyFluff = a fantastic feline from Sweden 😹 🐾 https://t.co/HtPq7spD7R,08/11/2016 23:30,joy,positive
A crochet dog attempts a playful getaway #WHPescape https://t.co/sEQivH8264,08/11/2016 22:30,neutral,neutral
Tune into our Instagram story to learn why voting is important to young people this year. https://t.co/y8mkdLhWKD,08/11/2016 17:26,neutral,neutral
"A backyard bubble adventure #WHPescape
https://t.co/cxswhhNaxz",08/11/2016 15:30,joy,positive
"#DailyFluff
https://t.co/jknNlE05si 🐾 https://t.co/Uenf2ASLHk",08/11/2016 14:00,joy,positive
"An architect escapes to a larger-than-life aqueduct #WHPescape
https://t.co/OBE6Nl3HLJ",08/11/2016 03:30,joy,positive
"Featured submissions from this weekend’s hashtag project: #WHPescape
https://t.co/saLZEYs8ho https://t.co/mat4l5fiyN",08/11/2016 01:30,joy,positive
Witnessing (and covering) history with @CNN anchor @andersoncooper https://t.co/jSEbKICPe3,07/11/2016 22:30,joy,positive
“Making the world a better place has no age limit.” —17-year-old Jazmine Alcon https://t.co/OehwFm4uUJ,07/11/2016 21:30,joy,positive
Joining the political conversation with Jazmine Alcon https://t.co/4IrgbID86M,07/11/2016 20:30,joy,positive
“To witness history being made is a great privilege. I am still excited by each election I cover.” —@andersoncooper https://t.co/nIjqt0PCiP,07/11/2016 19:15,joy,positive
Thinking about the issues #FromWhereIStand2016 with illustrator Lydia Ortiz https://t.co/MiXhJNk1dn,07/11/2016 16:00,joy,positive
"#DailyFluff
https://t.co/O3sIS0cqUM 🐾 https://t.co/F42NlijqTx",07/11/2016 14:00,joy,positive
A 1960s alien space girl defies gravity #TheWeekOnInstagram https://t.co/078c0WVzXq,07/11/2016 00:45,joy,positive
"“If you jump, I jump!” #TheWeekOnInstagram
https://t.co/WsVRnk8e7A",06/11/2016 23:30,joy,positive
A light bulb milkshake? Now there's a bright idea.💡 (via @Mashable) https://t.co/XR8Z4XX9La,06/11/2016 20:30,joy,positive
Try these clever tricks from @TeenVogue https://t.co/NHP58aOCXG,06/11/2016 18:30,joy,positive
Every day is a good hair day in @williecute's world. 🐶💁🏼 (via @Allure_magazine) https://t.co/4yIcYEG0nr,06/11/2016 16:00,joy,positive
"“By connecting with nature, we connect better with one another.” —@MarkABasarab #TheWeekOnInstagram https://t.co/Yt8Sy8cX1N",05/11/2016 23:45,joy,positive
"The Week on Instagram | 260
https://t.co/Vy16ne5wbm https://t.co/ccenypXJdM",05/11/2016 22:35,joy,positive
"An elegant silhouette peeks out to say hello 👋 #BoomerangOfTheWeek
https://t.co/bJSphDwker",05/11/2016 22:30,joy,positive
Add this to your weekend to-do list: #mannequinchallenge 😂https://t.co/0Saun7iI6f,05/11/2016 18:30,joy,positive
Men of the mat unite! Here are @HuffingtonPost's favorite male yogis. https://t.co/nouIXPQBI6,05/11/2016 15:30,neutral,neutral
"#DailyFluff
https://t.co/Zz1pC3PIYq 🐾 https://t.co/BBKnII0xpi",05/11/2016 13:00,joy,positive
"Participate in this weekend’s hashtag project: #WHPescape 
https://t.co/pym4lzwdHe https://t.co/S4jk0jLFnW",04/11/2016 21:30,joy,positive
“#MyStory is about variety. I could never settle in one place or be one thing.” —Imogen Lehtonen https://t.co/9Bci3X9bSA,04/11/2016 17:30,joy,positive
"#DailyFluff
https://t.co/AgVywxtjBO 🐾 https://t.co/E7FIHrt3hS",04/11/2016 13:00,joy,positive
Step into the whimsical world of Kate Akatombo’s creatures https://t.co/zuTh8RPEbC,04/11/2016 01:30,neutral,neutral
".@tom_sachs’ art takes us to Europa, Jupiter’s icy moon 🚀
https://t.co/ylUbjMeBUY https://t.co/weXMBktObE",03/11/2016 19:30,joy,positive
Photographer Abbie Trayler-Smith has her #EyesOn civilians living in conflict zones https://t.co/jyr0gO8FoJ,03/11/2016 17:30,joy,positive
"Levitating in Wertheim, Germany, for #WHPsupernatural https://t.co/aTu3Y9884V",03/11/2016 14:30,joy,positive
"#DailyFluff
https://t.co/Sw4lwM9fLW 🐾 https://t.co/SvK1UaNEST",03/11/2016 13:00,sadness,negative
"An everyday scene from Xàtiva, Spain, turned ominous for #WHPsupernatural https://t.co/6NzP0k9h4v",03/11/2016 02:30,joy,positive
A look at the work of a 52-year-old decoupage artist https://t.co/RQ8WXz3Pjz,03/11/2016 00:30,joy,positive
Questioning identity and gender stereotypes through performance with photographer @damiansiqueiros https://t.co/fkhh6AmCXQ,02/11/2016 22:30,fear,negative
Calling all green thumbs! 💚 💅 (via @Bustle) https://t.co/i5gIKlIFoc,02/11/2016 19:30,joy,neutral
"We're chasing light with photographer @Chandanphoto at #Diwali. To see more, watch our Instagram story right now! https://t.co/3WwM65Sa3c",02/11/2016 18:33,joy,neutral
An ordinary hand turned out-of-this-world creature for #WHPsupernatural https://t.co/AgavFIVHhX,02/11/2016 14:30,joy,positive
"#DailyFluff
https://t.co/HpP44Ze6No https://t.co/EVVYJDuJoU",02/11/2016 13:00,joy,positive
"A blinding blue light, and more questions than answers #WHPsupernatural https://t.co/gUej594lq7",02/11/2016 02:30,joy,neutral
"World, meet Mirabelle and Bergamote! #WeeklyFluff https://t.co/Ow4qKOdKys",01/11/2016 22:30,joy,positive
Will the real @heidiklum please stand up? ICYMI: There's still time to watch last night's #HeidiHalloween on our In… https://t.co/cYgXi5Sm4F,01/11/2016 20:45,fear,negative
Butch Locsin’s performance art is a photographer’s dream https://t.co/2c9xprXskb #DiadelosMuertos,01/11/2016 17:30,joy,positive
A pair of ghosts appear to play a friendly game #WHPsupernatural https://t.co/qBBUFiQxt2,01/11/2016 14:30,joy,positive
"#DailyFluff
https://t.co/HXKYpKwghd 🐾 https://t.co/U2rnIayks9",01/11/2016 13:00,joy,positive
It’s not Halloween until we’ve seen @heidiklum’s costume. Join the 🎃 party on our Instagram story right now! https://t.co/vJowsAONvB,01/11/2016 06:54,joy,positive
"A family of skeletons for #WHPsupernatural
https://t.co/K4HUM8piB5",01/11/2016 00:35,joy,positive
"A silhouette sitting under a tree creates a riddle to be solved #TheWeekOnInstagram
https://t.co/tbRmNgsOaY",31/10/2016 23:45,joy,positive
"Featured submissions from this weekend’s hashtag project: #WHPsupernatural
https://t.co/bRrr2fikjQ https://t.co/gU88g7ZcXU",31/10/2016 23:19,joy,neutral
Happy Halloween! Spook out your feed with these wicked artists. 🕷 (via @flavorwire) https://t.co/nE3g6aFIPz,31/10/2016 18:30,joy,neutral
Colorful treats + girl power = London’s @Meringue_Girls https://t.co/K6U19dABvb,31/10/2016 17:30,joy,positive
"#DailyFluff
https://t.co/B7jG6pxlAL 🎃 https://t.co/oNX47OqMZr",31/10/2016 13:00,joy,positive
"Four furry ghosts look ready for Halloween ... but not for long #TheWeekOnInstagram
https://t.co/3a7JNdZbFf",30/10/2016 23:45,joy,positive
