tweet,date_time,real_distilbert_sentiment,real_sentiment
Yeah I think u guys will be very happy. #PreOrderPURPOSE  https://t.co/N0uLUzcyUW,16/10/2015 19:02,joy,positive
Serious? Get on that :) #PreOrderPURPOSE  https://t.co/VFDDmz1B4Q,16/10/2015 19:01,joy,positive
I'm sure u do https://t.co/AdzvSAwkRS,16/10/2015 19:01,neutral,neutral
That's hard. I love them all. Life is worth living means a lot to me. This album is special #PreOrderPURPOSE   https://t.co/zHUR6s3lNM,16/10/2015 19:01,joy,positive
Who got #PreOrderPURPOSE? Want to talk about the album? Use the hashtag. Let's go,16/10/2015 18:58,joy,positive
There are A lot more 😆 #PreOrderPURPOSE http://t.co/ZWMJvgSRpV https://t.co/XPrLBV49fR,16/10/2015 16:16,joy,positive
Gotta love those 19 songs http://t.co/ZWMJvgSRpV #PreOrderPURPOSE http://t.co/yykmgQVMdt,16/10/2015 14:16,joy,positive
Only way to get the song with me and @ArianaGrande is the #PreOrderPURPOSE http://t.co/ZWMJvgSRpV http://t.co/FuWHyl2qIA,16/10/2015 13:55,joy,positive
18 new songs... #preorderpurpose http://t.co/ZWMJvgSRpV,16/10/2015 03:13,joy,positive
It's that time! #preorderpurpose  http://t.co/ZWMJvgSRpV,16/10/2015 03:11,joy,positive
1 more hour #preorderpurpose,16/10/2015 03:10,neutral,neutral
1 hour until #preorderpurpose - u will be happy because made sure a lot of music for great value. Kept those prices down @scooterbraun! Lol,16/10/2015 03:10,joy,positive
2 hours until #PreOrderPURPOSE,16/10/2015 02:14,neutral,neutral
@flatlinebling thanks,16/10/2015 02:13,joy,positive
The preorder is almost here...... #purpose,15/10/2015 13:44,neutral,neutral
http://t.co/kuntEnsfbO,15/10/2015 03:40,neutral,neutral
@theplastol then get ready for #nov13,14/10/2015 20:29,neutral,neutral
Ok. Preorder Friday. Let's do it. Ok by you @ArianaGrande? #purpose #nov13 #remix #PreOrder http://t.co/Cy0TSsZtRt,14/10/2015 16:30,joy,positive
@Skrillex we got another one,14/10/2015 03:47,neutral,neutral
Teamwork makes the dream work,14/10/2015 03:47,joy,positive
One month to go.... Been 3 years in the making. #nov13 #purpose http://t.co/Zsi30mnWkD,13/10/2015 21:57,joy,positive
Who wants to have a preorder this Friday?? Hmmmm #purpose http://t.co/4Fy4U7BhCW,13/10/2015 19:35,joy,positive
Love this pic. Might need to be next video @Skrillex http://t.co/gUvanzkxI4,13/10/2015 19:35,joy,positive
"Thank you. So much more to come. #nov13 
#purpose http://t.co/UH8Pi24C7G",12/10/2015 18:56,joy,positive
Happy thanksgiving,11/10/2015 22:54,joy,positive
So much more to come. This music.... #purpose #nov13 http://t.co/JP5OzmO2my,11/10/2015 06:01,joy,positive
@JasonBinn @scooterbraun @DuJourMedia he is aight,11/10/2015 06:00,neutral,neutral
@TheRock u are a good man. Not the best dancer but a good man :),11/10/2015 05:59,joy,positive
#PURPOSE #NOV13 it is time. #5weeks http://t.co/HCje8mK1nB,09/10/2015 17:13,joy,positive
Go to my Instagram now. #purpose #nov13 #retna http://t.co/hfITpW1w6C,09/10/2015 16:57,joy,positive
It's time.... #purpose #retna #nov13,09/10/2015 15:14,joy,positive
#art #purpose #Retna #nov13 are u ready????? https://t.co/gYJbDKryHJ,09/10/2015 15:12,joy,positive
Atl I'm coming back. See u at @PowerATL #Power961JingleBall on 12/17 #iHeartRadio http://t.co/Qkrh4230Wg,09/10/2015 14:01,joy,positive
#5weeks #purpose,09/10/2015 12:13,neutral,neutral
#EMABiggestFansJustinBieber,09/10/2015 12:13,neutral,neutral
#5weeks,09/10/2015 12:05,neutral,neutral
Here it is. Robbie Keane and the Irish lads listening to #WhatDoYouMean after the victory http://t.co/SsrWOKconw,09/10/2015 03:58,joy,positive
Love to my brother Keano and the Irish squad on a big win today. Got this vid of them listening to #WhatDoYouMean after the win. Love it.,09/10/2015 03:56,joy,positive
@edsheeran it was delicious lol https://t.co/xhXOs0dqbs,07/10/2015 17:29,joy,positive
Gravity is working against me https://t.co/l6u4FGoWaM,06/10/2015 23:18,neutral,neutral
So excited for you all to hear this music. #purpose #nov13,06/10/2015 14:58,joy,positive
@elvisduran thanks Elvis,06/10/2015 14:57,joy,positive
#6weeks #nov13 http://t.co/zspENFhV5S,02/10/2015 20:51,neutral,neutral
#6weeks http://t.co/4r8v0kxzjk,02/10/2015 20:47,neutral,neutral
#6weeks http://t.co/H74LcGie4A,02/10/2015 20:47,neutral,neutral
Dope #WhatDoYouMean http://t.co/zIEY6DtA6e,02/10/2015 20:23,joy,positive
Skate sesh in Sydney with my new bud Ethan http://t.co/DwmTeEp2Rl,02/10/2015 18:57,joy,positive
6 weeks,02/10/2015 12:32,neutral,neutral
@TotesFacts that is what is all about,02/10/2015 12:31,joy,positive
Good feeling singing this again  https://t.co/WrCncQieME,02/10/2015 12:16,joy,positive
Ball is life @MichaelRapaport https://t.co/TEi2sgvmHf,30/09/2015 19:01,joy,positive
Lol https://t.co/6mU3uUbx5t,30/09/2015 18:53,joy,neutral
Over 100 million views... Thank you #WhatDoYouMean http://t.co/kuntEnsfbO,30/09/2015 05:33,joy,positive
Need you the most https://t.co/xyiokcAM3q,30/09/2015 05:33,sadness,neutral
Love u too https://t.co/SL9YLY6eKL,30/09/2015 05:24,joy,positive
See everyone this morning on #bieberisland. Live on @sunriseon7 @kyleandjackieo from 6am http://t.co/N2ZBUj4otm,29/09/2015 17:26,joy,positive
Live love and laugh. Thanks,29/09/2015 13:49,joy,positive
@kidrauhlsfahlo thanks. Working hard and happy to be sharing it,29/09/2015 13:48,joy,positive
I liked this interview. Cool guy. I should of just listened :)  https://t.co/7pbpjrKZF0,29/09/2015 13:47,joy,positive
It was funny lol https://t.co/Z9d21sgkSV,29/09/2015 13:41,joy,neutral
Great meeting the kids of make a wish here. Love u guys so much http://t.co/cmogfZ9SI7,29/09/2015 13:38,joy,positive
@Smallzy lol,29/09/2015 13:38,joy,neutral
on the cover of @ComplexMag oct/nov 2015. thanks @jlapuma http://t.co/x750Nn4w9T http://t.co/JYVQdHaQrE,28/09/2015 22:35,joy,positive
@SarahBol @FoxFM love it,28/09/2015 03:57,joy,positive
@FoxFM see u soon :),28/09/2015 02:37,joy,positive
#hittheroof,28/09/2015 00:28,neutral,neutral
See u soon. #hitherto of http://t.co/fAi8w7002F,28/09/2015 00:28,neutral,neutral
Loving Australia. I've missed this place. Thanks for the welcome,27/09/2015 04:05,joy,positive
Throwback https://t.co/sI8IYdEjul,27/09/2015 03:40,neutral,neutral
#WhatDoYouMean http://t.co/guDqrRXFb8,26/09/2015 05:59,neutral,neutral
Headed to Oz,26/09/2015 05:59,neutral,neutral
Solid night in the studio. Almost done :) #nov13,24/09/2015 09:46,joy,positive
It's all about the music :),23/09/2015 20:28,joy,positive
Best trip ever @chrisburkard @RoryKramer @joshmehl #iceland we love you,23/09/2015 20:27,joy,positive
Questioning my manager choice @scooterbraun lol https://t.co/wpUyxQBpjF,23/09/2015 20:24,joy,neutral
Thinking https://t.co/i75pE2D6es,23/09/2015 20:24,neutral,neutral
@InTheJon @samandude @ZoeKravitz get it,23/09/2015 20:23,joy,positive
@1045CHUMFM best trip,23/09/2015 20:23,joy,positive
@CHVRCHES great job,23/09/2015 20:23,joy,positive
http://t.co/37n0UmV63f,23/09/2015 00:18,neutral,neutral
#nov13 we are back,22/09/2015 23:35,joy,positive
@smokey_robinson thank you. Honored sir.,22/09/2015 23:26,joy,positive
Today was an amazing day,22/09/2015 06:32,joy,positive
Thank you. It is very appreciated. More to come. #whatdoyoumean  http://t.co/guDqrRG3My,22/09/2015 06:27,joy,positive
@ledbettercarly not right how u and others in the media will twist and write a headline to hurt others with no accountability. I'm a person,22/09/2015 06:26,anger,negative
Who wants this music?,21/09/2015 23:21,neutral,neutral
Happy birthday Bill Murray https://t.co/YCpHJ8KdJF,21/09/2015 23:21,joy,positive
Congrats @scooterbraun on another season of @ScorpionCBS starting tonight. Might have to make a cameo ;) good luck,21/09/2015 23:19,joy,positive
Today is an amazing day,21/09/2015 15:24,joy,positive
Let's all join the UN today and spread peace together through forgiveness. #ForgiveForPeace,21/09/2015 15:20,joy,positive
Vocals,20/09/2015 17:44,neutral,neutral
Women's hats boys trip https://t.co/FTTLPTuLsv,19/09/2015 15:47,joy,neutral
"@ArianaGrande saw the mashup.
Loved it. Thanks",19/09/2015 15:46,joy,positive
Everything is better #withdankanter lol. Thank you Paris http://t.co/J3y6fxOIF9,19/09/2015 05:04,joy,positive
Time to finish this album,19/09/2015 00:28,neutral,neutral
On my girl @AlliSimpson’s show on @RadioDisney tonight. Listen at 6p PT/9p ET @CodySimpson I show u love bro,19/09/2015 00:08,joy,positive
U guys keep asking so the name of the app I used in my Instagram yesterday is The Camcorder and this is the link http://t.co/Bs4k2fGxXu :),18/09/2015 18:11,joy,positive
@MartinGarrix my bro http://t.co/Nnhn9yRj2Z,18/09/2015 18:10,joy,positive
@RihSnapchat @rihanna :),18/09/2015 18:09,joy,positive
Performing on @GrdJournal in France tonight. #WhatDoYouMean,18/09/2015 08:20,joy,positive
Still #1. Thanks so much. #whatdoyoumean means a lot :) http://t.co/cBCrNNhooP,18/09/2015 06:03,joy,positive
@MartinGarrix great times. It's all about the music,18/09/2015 05:32,joy,positive
"thanks @mtvema :) http://t.co/E8QglD0cqi
#EMABiggestFansJustinBieber http://t.co/0jK3hCHEvR",18/09/2015 05:31,joy,positive
I'm about that #lakelife http://t.co/gVJahBIfhU,18/09/2015 04:41,joy,positive
#whatdoyoumean https://t.co/4aSGzNZuR4,18/09/2015 04:39,neutral,neutral
@biebersantics :),18/09/2015 04:38,joy,positive
Proud of u @MadisonElleBeer #AllForLove http://t.co/VtvKaZKlj4 good luck!,18/09/2015 04:30,joy,positive
@MartinGarrix woooohoooo,18/09/2015 00:06,joy,positive
Today is a good day,18/09/2015 00:05,joy,positive
. @MadisonElleBeer @JackAndJackReal you better bring it young ones :) #AllForLove,18/09/2015 00:05,joy,positive
Can't wait to get back on the road. Pre-order the new album to get early access to tix http://t.co/OhPlbQuGkW http://t.co/efk7cF7nsX,17/09/2015 18:51,joy,positive
Make every day you wake up the best day ever. #lakelife #whatdoyoumean @RoryKramer http://t.co/gVJahBIfhU,17/09/2015 18:06,joy,positive
http://t.co/2QTsiCEETG #lakelife,17/09/2015 18:04,neutral,neutral
Great day in the UK,17/09/2015 18:02,joy,positive
@imshivie mine too :),17/09/2015 18:01,joy,positive
@ShawnMendes anytime,17/09/2015 18:01,joy,positive
Checked out the music. Way to go buddy. @ShawnMendes #Canadians https://t.co/1WdiLKpJUV,17/09/2015 16:58,joy,positive
This @CamcorderApp is dope https://t.co/Bkm0BXNd9d,17/09/2015 14:23,joy,positive
#whatdoyoumean  http://t.co/guDqrRG3My,17/09/2015 00:36,neutral,neutral
I ask myself... Where are U now?,17/09/2015 00:35,neutral,neutral
@MTVNews @halsey I like it,17/09/2015 00:35,joy,positive
@cauetofficiel @NRJhitmusiconly lol,17/09/2015 00:31,joy,neutral
@theweeknd proud of us Canadian boys! Good hang the other night. Congrats my friend,17/09/2015 00:31,joy,positive
@dankanter I love playing with you. #withdankanter #whatdoyoumean,17/09/2015 00:31,joy,positive
@QuentinMonot good meeting you,17/09/2015 00:29,joy,positive
On my way @NRJhitmusiconly Paris,16/09/2015 15:19,neutral,neutral
I love Paris,16/09/2015 15:18,joy,positive
@RobSzymoniak thanks for having me,16/09/2015 03:15,joy,positive
Canadians in Germany :) @bryanadams http://t.co/aaiBv4lIvQ,16/09/2015 03:13,joy,positive
Show me your favorite clips from the #WhatDoYouMean video Watch: https://t.co/fYSyTUSR9K #whipclip http://t.co/KtkNSIk7ZR,15/09/2015 23:43,joy,positive
@bryanadams great times.,15/09/2015 23:26,joy,positive
@theellenshow lol http://t.co/7rcCb9ojKY,15/09/2015 23:26,joy,neutral
Heading to @NRJhitmusiconly in Berlin. Heard it's crazy. Let's go,15/09/2015 16:52,joy,positive
@mtvema thank you. Maybe I will come :),15/09/2015 15:29,joy,positive
@dankanter is a rockstar,15/09/2015 04:42,joy,positive
2 nominations. Thanks @nrjmusicawards http://t.co/ickAF6r9fR,15/09/2015 03:35,joy,positive
Back home I'm back on @TheEllenShow tomorrow https://t.co/mbVdPUfcrK,15/09/2015 03:33,joy,positive
Hello Germany https://t.co/Pi3yZMksxz,14/09/2015 15:25,joy,positive
#WhatDoYouMeanMusicVideo http://t.co/QrBU2yB7CB,14/09/2015 13:59,neutral,neutral
This is why I love this dude @Skrillex https://t.co/WVP7IWHABI,13/09/2015 21:39,joy,positive
Europe I've missed you. #WhatDoYouMean,13/09/2015 21:36,joy,positive
@billboard @theweeknd Canada,13/09/2015 21:35,neutral,neutral
"Still #1. Thank you. #WhatDoYouMean 
https://t.co/J1cBhkvlT7",13/09/2015 15:11,joy,positive
Back to work.,13/09/2015 15:07,neutral,neutral
Great times @diplo haha http://t.co/42vzWIci6t,13/09/2015 15:07,joy,positive
@diplo @Skrillex @CraigDavid huge fan. Honored https://t.co/xmImr04vEQ,13/09/2015 15:03,joy,positive
"Like always, I’m supporting @FloydMayweather tonight live on PPV. Get the fight here: http://t.co/19MrWCy56q. 

#MayweatherBerto",12/09/2015 23:24,joy,positive
@think_it_up  @KaceyMusgraves thanks #giveback,11/09/2015 20:28,joy,positive
When @TheEllenShow needs a gardener I'm there :) http://t.co/0CZTObbp7W,11/09/2015 20:24,joy,neutral
Lol https://t.co/4PjeqESpgN,11/09/2015 20:23,joy,neutral
This was the best performance @TODAYshow thanks http://t.co/9d6OKFaUAF,11/09/2015 20:21,joy,positive
Jb loves the kids. Lol. Honored to find out I'm the first solo @TigerBeatNow cover ever. on stands 9/15. Thanks. http://t.co/jEuAjWJ2r6,11/09/2015 20:18,joy,positive
#whatdoyoumean? http://t.co/guDqrRXFb8,10/09/2015 21:12,neutral,neutral
Pre-order an autographed album from my store… up at Def Jam signing stuff today! http://t.co/6GtMjefkto http://t.co/Br9CTAk7d9,10/09/2015 21:11,joy,positive
Happy to be supporting a great cause tomorrow. Watch @think_it_up live tomorrow Sept 11 at 8/7CT #thinkitup,10/09/2015 21:10,joy,positive
@ProjectoHelpJB something,10/09/2015 19:31,neutral,neutral
@makeawish thanks,10/09/2015 19:29,joy,positive
The knee slide http://t.co/pgzTDgdnaD,10/09/2015 19:28,joy,neutral
Lol,10/09/2015 19:27,joy,neutral
@swiftskloss slaying,10/09/2015 19:26,joy,positive
Uk and Europe I might be seeing you sooner than you think. #WhatDoYouMean,10/09/2015 19:22,joy,positive
Thanks to everyone for today. @TODAYshow thanks. Best show was the after show... And...,10/09/2015 19:21,joy,positive
@chancetherapper haha. Thanks bro,10/09/2015 19:20,joy,positive
@NaughtyNiceRob best part of the show was the after show :),10/09/2015 19:19,joy,positive
Ok. @TODAYshow #BieberTODAY,10/09/2015 09:39,neutral,neutral
Who is coming tomorrow? #BieberTODAY https://t.co/DPbNCh5ODx,09/09/2015 23:49,joy,positive
bts of the #whatdoyoumean video. #mycalvins @calvinklein http://t.co/ZYPPx98ZFt,09/09/2015 18:47,joy,positive
@businessinsider thanks for the kind words,09/09/2015 18:43,joy,positive
@Much @theweeknd @billboard Canadians taking over :),09/09/2015 18:43,joy,positive
@Spotify thanks,09/09/2015 18:42,joy,positive
@wendywild  @1035KTU thanks,09/09/2015 18:41,joy,positive
@MadisonElleBeer I see u :) #AllForLove9DAYS,09/09/2015 18:40,joy,positive
Who is coming tomorrow for the free show in Nyc!? @TODAYshow #BieberTODAY http://t.co/f7GvqzyqIg,09/09/2015 14:47,joy,positive
@TheEllenShow anything for you. Love u,09/09/2015 01:40,joy,positive
Thanks for breaking the spotify record and making us #1. As promised #WhatDoYouMean acoustic :) https://t.co/bTFKGzUl8z #kidrauhl,08/09/2015 19:53,joy,positive
Studio work,08/09/2015 19:52,neutral,neutral
Keeping it about what is important https://t.co/ka1vZ8mbMI #giveback #whereIRead,08/09/2015 16:10,joy,positive
Thank you #mybeliebers https://t.co/8uDTCoC61i,08/09/2015 16:09,joy,positive
It's back to being about the music :) #whatdoyoumean,08/09/2015 15:53,joy,positive
@billboard :) thanks. Thank you #beliebers love you,08/09/2015 15:52,joy,positive
Today Show this Thursday  https://t.co/ZFlyYQYAzP,08/09/2015 15:34,neutral,neutral
@TIME it happens,08/09/2015 14:22,neutral,neutral
Help my friends at @PencilsOfPromis spread the word for 250 million kids around the world who can't read or write. #WhereIRead,08/09/2015 14:21,joy,positive
@TheEllenShow hmmmmm,08/09/2015 14:15,neutral,neutral
@scooterbraun @SteveAngello lol,08/09/2015 14:15,joy,neutral
@EmpireState07 :),08/09/2015 14:14,joy,positive
@TODAYshow who is coming? :) #WhatDoYouMean,08/09/2015 01:49,joy,positive
Classic  https://t.co/2LVHJe2bia,08/09/2015 01:35,neutral,neutral
Lol https://t.co/Ztp2Qyx9vK,08/09/2015 01:35,joy,neutral
Thank you https://t.co/5pE2p8cIXZ,08/09/2015 01:33,joy,positive
@TheEllenShow miss u,08/09/2015 01:33,sadness,neutral
@ibieberauhlls he's aight,06/09/2015 21:46,neutral,neutral
about to be on #MoneyPizzaRespect w/ @FatJew on @beats1 @applemusic at 3pm,06/09/2015 21:42,neutral,neutral
Good times https://t.co/vCnfFhuIHz,06/09/2015 21:42,joy,positive
:) thanks http://t.co/guDqrRG3My,06/09/2015 14:13,joy,positive
@SaturdayOnline thanks,06/09/2015 14:13,joy,positive
@MTV and they made mine,06/09/2015 14:12,neutral,neutral
@halsey thanks,06/09/2015 14:12,joy,positive
Small town living is the best,06/09/2015 14:12,joy,positive
@iambeckyg thanks,06/09/2015 14:11,joy,positive
@billboard that's because they are the best. Stuck with me. Love my #beliebers,04/09/2015 22:03,joy,positive
@officialcharts thank you UK. See u soon,04/09/2015 22:03,joy,positive
@Scooterbraun @AllisonKaye winning! Lol. #team,04/09/2015 22:02,joy,positive
Thank you. Means a lot http://t.co/VduloM2x2w,04/09/2015 14:31,joy,positive
Thank you http://t.co/soUiNFDlbJ,04/09/2015 14:28,joy,positive
#whatDoYouMean http://t.co/guDqrRG3My,04/09/2015 01:50,neutral,neutral
@TODAYshow :),04/09/2015 01:49,joy,positive
Here is the special performance of #whatdoyoumean with @theroots on @FallonTonight last night. https://t.co/Wyo9c8VeuP,03/09/2015 17:13,joy,positive
Took us 5 years but the drum off is back! Lol. Thanks @questlove @FallonTonight http://t.co/23Xhx80HDb,03/09/2015 12:23,joy,positive
Fun interview with @jimmyfallon http://t.co/h0Fcts669t,03/09/2015 12:22,joy,positive
How do you get to award shows? Lol. @FallonTonight http://t.co/aGdyr2KNqI,03/09/2015 04:53,joy,neutral
Good news. In September I'm coming back to Australia for #whatdoyoumean. Get ready :),03/09/2015 02:06,joy,positive
One of the best interviews and fun performances. Thanks @jimmyfallon and @theroots and @FallonTonight,02/09/2015 23:17,joy,positive
Rehearsal for @FallonTonight tonight http://t.co/nvt5pnm1Bq,02/09/2015 19:15,neutral,neutral
made an acoustic #whatdoyoumean video for u. stream to unlock on @spotify http://t.co/DtGP4a3J4h http://t.co/BR5HzZwZSI,02/09/2015 19:15,joy,positive
@victoriabeckham love a good crepe,02/09/2015 19:15,joy,positive
@FallonTonight nice stache lol,02/09/2015 19:14,joy,neutral
Song of the week http://t.co/77f07oKVso,02/09/2015 19:14,neutral,neutral
http://t.co/cBCrNNyZNp,02/09/2015 13:29,neutral,neutral
Heading to Nyc to perform #WhatDoYouMean and talk with my buddy @jimmyfallon on @FallonTonight,02/09/2015 05:39,joy,positive
@FallonTonight see u tomorrow,02/09/2015 05:37,neutral,neutral
#WhatDoYouMean is... http://t.co/cBCrNNhooP,02/09/2015 04:55,neutral,neutral
@ZachSang1 good talking buddy. See u soon. Thanks. This music is gonna be great :),02/09/2015 04:23,joy,positive
Have you figured it out yet?  http://t.co/guDqrRG3My,02/09/2015 02:22,neutral,neutral
@KISS985BUFFALO is it now?,02/09/2015 02:19,neutral,neutral
send me ur lip sync and dance videos for #whatdoyoumean. Me and @RoryKramer are making a viral. Tag #whatdoyoumeanviral on YouTube,01/09/2015 18:03,joy,positive
@officialcharts thanks UK. This would be very cool. See u soon. We got plans :),01/09/2015 16:09,joy,positive
Good morning http://t.co/guDqrRG3My,01/09/2015 15:59,neutral,neutral
We did it. This is @RyanSeacrest favorite song to sing along with --- http://t.co/guDqrRG3My we finally made it :),01/09/2015 07:15,joy,positive
What is your favorite part? #WhatDoYouMeanMusicVideo http://t.co/N7PFqMcWAK http://t.co/TefM03wI1f,01/09/2015 03:54,joy,positive
#whatdoyoumean music video - watch here -  http://t.co/N7PFqMcWAK http://t.co/miDp3yAzeS,31/08/2015 22:22,neutral,neutral
Hey @ZachSang1 sorry I couldn't make it to the studio today but I'll be there tomorrow. Tell the Gang I say hi #BieberandTheGang thanks,31/08/2015 22:21,sadness,neutral
Good luck @toddyrockstar on your new @mtv show tonight and thanks for your #WhatDoYouMean countdown pic.,31/08/2015 22:20,joy,positive
Last night was crazy. Love u guys #VMAs http://t.co/PTmgrWZ5Pq,31/08/2015 18:49,joy,positive
#whatdoyoumeanmusicvideo  http://t.co/kuntEnaDNe http://t.co/NpJIw8vXWv,31/08/2015 16:45,neutral,neutral
Have u seen the official video yet for #WhatDoYouMean? http://t.co/kuntEnaDNe,31/08/2015 14:08,neutral,neutral
Thanks for always making me smile,31/08/2015 14:07,joy,positive
#WhatDoYouMeanMusicVideo http://t.co/kuntEnaDNe,31/08/2015 04:00,neutral,neutral
#WhatDoYouMeanMusicVideo http://t.co/N7PFqMcWAK,31/08/2015 03:58,neutral,neutral
http://t.co/N7PFqMcWAK,31/08/2015 03:16,neutral,neutral
Enjoy the show. After the #WhatDoYouMean music video goes live! http://t.co/N7PFqMcWAK http://t.co/O3UBRa4Fow,31/08/2015 01:21,joy,positive
Here we go. Good luck @MileyCyrus #VMAs,31/08/2015 01:19,joy,positive
Almost that time... #VMAs #WhatDoYouMean,30/08/2015 23:32,neutral,neutral
It's time. #VMAs #WhatDoYouMean? http://t.co/IBvB1IggYy,30/08/2015 19:09,joy,positive
@scrappy most of the time?!?! Lol,30/08/2015 19:08,joy,neutral
Britney I'm back. #vmas #WhatDoYouMean? Part 2 http://t.co/ixPjYYnInY,30/08/2015 15:08,joy,positive
Tonight. #vmas with these guys. #WhatDoYouMean part 1 :) http://t.co/j3k593BRvr,30/08/2015 15:01,joy,positive
Over 12 million views on a lyric video. Official video tonight after #vmas. #whatdoyoumean? http://t.co/jGfZEtSwww,30/08/2015 14:59,joy,positive
"iTunes  http://t.co/cBCrNNhooP
Spotify http://t.co/guDqrRG3My
YouTube http://t.co/wMdFQNYMye http://t.co/kDYjL3vmtA",30/08/2015 04:06,neutral,neutral
"What Do You Mean??? :)
http://t.co/guDqrRG3My",30/08/2015 02:42,joy,positive
@scooterbraun :),29/08/2015 23:12,joy,positive
#vmas tomorrow #WhatDoYouMean http://t.co/UMGKMYISzj,29/08/2015 22:19,neutral,neutral
Happy birthday MJ! #RIP,29/08/2015 20:36,sadness,neutral
Saw this in the street. Very cool. Humbled and grateful. #WhatDoYouMean thanks http://t.co/x9WPMv5V3A,29/08/2015 19:39,joy,positive
Wow. Thanks http://t.co/jGfZEtSwww,29/08/2015 19:30,joy,positive
Last day of rehearsals for vmas. Who got #whatdoyoumean? http://t.co/cBCrNNhooP,29/08/2015 19:29,neutral,neutral
Have you seen what @RyanSheckler and I made? Over 7 million views in less than 24 hours. http://t.co/jGfZEtSwww,29/08/2015 12:34,joy,positive
#whatdoyoumean? http://t.co/cBCrNNhooP,29/08/2015 04:47,neutral,neutral
Great rehearsals. Tired but excited. #VMAs #WhatDoYouMean,28/08/2015 23:27,joy,positive
yep. new album coming november 13th. pre-order on my store to unlock the album art http://t.co/0FXTg8nuOP http://t.co/LAX5nmoIaa,28/08/2015 20:17,joy,positive
"I'm overwhelmed, humbled, and grateful. I didn't know how you would all accept me. Thank you. #WhatDoYouMean thank you.",28/08/2015 18:42,joy,positive
you got the song &amp; the lyric video. Now the #whatdoyoumean music video comes out on @vevo 11pm est on sun after #VMAs http://t.co/MOIGdj1zKp,28/08/2015 18:28,neutral,neutral
Finally!! get #whatdoyoumean on @applemusic now. Let's take it to the top!! Good to be back:) http://t.co/cBCrNNhooP http://t.co/vWPrvmNMU4,28/08/2015 11:34,joy,positive
@AppleMusic where r u now???? @iTunes ??? #WhatDoYouMean,28/08/2015 11:23,neutral,neutral
#whatdoyoumean lyric video with the legend my boy @ryansheckler.. watch til end ;) @vevo http://t.co/Ts6b0cfQxQ http://t.co/85bOxxyKcR,28/08/2015 11:18,joy,positive
i'm back. #whatdoyoumean on @spotify now. http://t.co/guDqrRG3My http://t.co/U9vKVTaI8I,28/08/2015 11:03,joy,positive
It has always been about us. I love you. Here we go. #whatdoyoumean #5 minutes #mybeliebers http://t.co/mYRIIaRU7E,28/08/2015 10:56,joy,positive
#30minutes #WhatDoYouMean? http://t.co/gxK6JgWSx5,28/08/2015 10:30,neutral,neutral
1 http://t.co/hfmHLya4Cd,28/08/2015 10:29,neutral,neutral
2 http://t.co/Bc8s9T9tuB,28/08/2015 10:29,neutral,neutral
3 http://t.co/vheKdLe0bi,28/08/2015 10:28,neutral,neutral
4 http://t.co/uI6vwweT8F,28/08/2015 10:28,neutral,neutral
#5hours #WhatDoYouMean http://t.co/RuZi80tKtL,28/08/2015 06:06,neutral,neutral
Thanks :) http://t.co/yA3N3z3Up9,28/08/2015 05:23,joy,positive
#6HOURS #WhatDoYouMean? http://t.co/kPL9bAefbC,28/08/2015 05:17,neutral,neutral
@belieberbabes thanks,28/08/2015 05:16,joy,positive
Are you ready? #7hours #WhatDoYouMean?,28/08/2015 03:51,neutral,neutral
What Do You Mean? Almost there @RyanSheckler let's go. Countdown http://t.co/6KeTDjYsMH,28/08/2015 03:39,joy,positive
10 hours to go. Worldwide release #WhatDoYouMean. @britneyspears is ready :) http://t.co/6fGZnFzqSN,28/08/2015 01:01,joy,positive
What do you mean? My girl @MarthaStewart #1Day http://t.co/Ft4D4tuDuB,28/08/2015 00:58,joy,positive
see all of u and I appreciate and love u. It's about the music again :) love #mybeliebers #1day #whatdoyoumean thanks http://t.co/2TA7zFfcpR,27/08/2015 17:08,joy,positive
WHAT DO YOU MEAN? @Skrillex #1Day it's time http://t.co/lS6oSL9mfd,27/08/2015 16:46,joy,positive
Everyone should listen to @AlecBaldwin. he knows what he is talking about. #1day #whatdoyoumean ;) http://t.co/2tpZbL0rJ7,27/08/2015 16:08,joy,positive
Everyone is ready. @rorykramer run it! #1day #whatdoyoumean? http://t.co/PvMlMOSQwX,27/08/2015 16:05,joy,positive
I love this dog! Thanks @marniethedog #1day #whatdoyoumean http://t.co/s7BQv4uCpL,27/08/2015 16:05,joy,positive
:) #1Day http://t.co/r45LLP7NnQ,27/08/2015 15:34,joy,positive
Are you ready? #WhatDoYouMean #VMAs I'm back :) http://t.co/MKAPEdu9jx,27/08/2015 08:25,joy,positive
Thanks @brooklynbeckham http://t.co/hdrKkwXaHv,27/08/2015 08:21,joy,positive
What Do You Mean? @MileyCyrus #2days see you Sunday #VMAs http://t.co/5VgeIg2ugJ,27/08/2015 03:31,joy,positive
I'm back. #WhatDoYouMean #VMAs @MTV http://t.co/kvdVC8IvLN,27/08/2015 02:16,joy,positive
Only @mileycyrus. Lol. It's true. I'm performing on the #vmas!! #bieberisback :) http://t.co/vMBxudvSul,27/08/2015 00:15,joy,positive
Thanks @mileycyrus lol. #2days #whatdoyoumean oh and one more thing.... http://t.co/3hMJfS77Fs,27/08/2015 00:15,joy,positive
@Christian_Zamo lol,26/08/2015 20:04,joy,neutral
@Kaneshow thanks guys #2days,26/08/2015 20:02,joy,positive
