tweet,date_time,real_sentiment,real_distilbert_sentiment
"Dance like it's Christmas and you're a funky funky pine tree. 💃 🎄💃 https://t.co/SKiMKtJJkX https://t.co/rguZZ0SSIU",23/12/2016 22:05,joy,positive
"In case you've been holding out for that pie in the sky … https://t.co/sgdTBwTDw1 https://t.co/By7QxoEm5e",23/12/2016 20:30,joy,neutral
"The life of a yo-yo virtuoso. https://t.co/Xcc8jLmgYS https://t.co/rsEJJJMcdh",23/12/2016 19:15,joy,positive
"Think about how long this must've taken. https://t.co/eKUaXdeIb5 https://t.co/z0OJRMjPHB",23/12/2016 02:30,joy,neutral
"On the first day of Christmas, her true love gave to her … A total nightmare. https://t.co/heDbyZXnMj https://t.co/7XgeXL0Q0A",23/12/2016 01:30,fear,negative
"Bring it, Dwayne-a-claus! @TheRock reinterprets a Christmas classic → https://t.co/yFtbmblXAM https://t.co/YeTmYcSoJJ",23/12/2016 00:30,joy,positive
"Christmas came early this year for @JohnLegend! Congrats on your 1 BN views for ""All of Me."" https://t.co/X0hnL6puRz https://t.co/Hib6rSLgm8",22/12/2016 23:37,joy,positive
"All we want for Christmas is to understand why we love this @MariahCarey song so much. https://t.co/r7VEyb9Bff https://t.co/Nu3Pbsjmp8",22/12/2016 22:30,joy,positive
"Darth Santa's back and now he's got a little helper. https://t.co/kEIEkLv2YT https://t.co/Uuxt3Ob66y",22/12/2016 21:33,joy,positive
"On the 12th day of Christmas #12DeadlyDays gave to us … one shocking conclusion. 🎁 Watch now 🎁 →… https://t.co/hbU022BhIK",22/12/2016 21:03,joy,positive
"@todrick @milliebbrown On a scale of 1 to 10 this is an Eleven.",21/12/2016 23:17,joy,positive
"@JoeyGraceffa Our kind of Christmas party. 🎉❄️",21/12/2016 23:16,joy,positive
"@ingridnilsen It’s the cherry on top of a great OOTD. 🍒",21/12/2016 23:15,joy,positive
"@tweetsauce It’s so serene. 😍",21/12/2016 23:15,joy,positive
"@AmazingPhil *resists the urge to make a “philisnotonfire” joke*",21/12/2016 23:14,joy,neutral
"Get ready for @BrittanyFurlan to ghost you this Christmas. Literally. Today’s 👻 episode of #12DeadlyDays →… https://t.co/iXMfwumhs1",21/12/2016 23:14,fear,neutral
"@ProSyndicate 🤔🤔🤔",21/12/2016 23:11,joy,neutral
"And now a word from #ParanormalActionSquad’s resident a-hole … Episode 7 up now → https://t.co/8rPioMs0TL https://t.co/wzRla5uccW",21/12/2016 21:36,joy,neutral
"Get ready for #FoursomeShow: Unplugged See what happens when the gang goes phone-less in this week’s episode →… https://t.co/poxKdhYVqn",21/12/2016 19:53,joy,positive
"@checkthepills ""Music comes first for me. the chords, the melody, the cadence comes first. All that leads to lyrics."" - @johnlegend",21/12/2016 19:03,neutral,neutral
"@EpicChicago13 ""Chrissy's really been in charge of Luna's Christmas presents. I have no idea. I focus on her mom's presents."" -@johnlegend",21/12/2016 19:02,joy,positive
"Thanks for celebrating with us! Let's get @johnlegend’s #LOVEMENOW video to a BILLION views next. Watch it here https://t.co/tpbleMTfCX",21/12/2016 19:01,joy,positive
"@BethDoctor ""Love is love. I'm happy for every couple that finds love and makes it last."" - @johnlegend",21/12/2016 19:00,joy,positive
"@MiketheG3 ""I don't know. I'm sure there are experts on this. Chemistry, communication, respect, trust and fun!"" - @johnlegend",21/12/2016 19:00,joy,positive
"""Professionally, the tour. Personally, watching my little Luna grow up."" - @johnlegend https://t.co/e8bFYZa0ZV",21/12/2016 18:58,joy,positive
"@roxrub ""Lake Como in Italy. We fell in love there in 2007. Got married there the week we shot the video."" - @johnlegend",21/12/2016 18:56,joy,positive
"@mthjaCR ""hmmm. so many beautiful places. The Riverside Church in NYC a few weeks ago was amazing. One of the best."" - @johnlegend",21/12/2016 18:55,joy,positive
"@IAmChaotic_ ""Stevie Wonder, Marvin Gaye, Nat King Cole, Nina Simone, Aretha Franklin."" - @johnlegend",21/12/2016 18:54,joy,positive
"@aliwehr ""Well, the only challenge is to try to make it great. Keep working on it til it's great or scrap it."" - @johnlegend",21/12/2016 18:52,joy,positive
"@teremanchego ""Song playing when she was born: Superfly by Curtis Mayfield. 1st line: Darkness of night, with the moon shining bright."" -JL",21/12/2016 18:49,joy,positive
"@teremanchego ""Then we coincidentally named our daughter Luna (the moon, the light in the darkness)"" (2/3)",21/12/2016 18:49,joy,positive
"@teremanchego ""I name all of my albums based on the themes that emerge from the songwriting."" (1/3)",21/12/2016 18:48,joy,positive
"""Work hard at being the best at your craft. Develop your skill and your voice. Meet people who can help."" -… https://t.co/mu070b2rki",21/12/2016 18:45,joy,positive
"@tystiklorius ""My top 3: Darkness &amp; Light, Overload and Right By You."" - @johnlegend",21/12/2016 18:39,joy,positive
"""I love ""This Christmas"" by Donny Hathaway, ""Someday at Christmas"" by Stevie, ""Chestnuts Roasting..."" by Nat King C… https://t.co/bnDd3WLp5n",21/12/2016 18:35,joy,positive
"@Joy_Constancia ""Pretty amazing! I couldn't have imagined how huge this song would be. I'm so grateful!"" - @johnlegend",21/12/2016 18:33,joy,positive
"""We're starting new traditions this year. It's our first Christmas at home with our own tree and, of course, Luna.… https://t.co/Nw0nD57gPt",21/12/2016 18:29,joy,positive
"@O_Dolly ""More news soon! But we will see you in 2017!"" - @johnlegend",21/12/2016 18:28,joy,positive
"@icaroline_tapia ""I'm inspired by music I listen to. I'm inspired by life, especially my wife &amp; my daughter."" - @johnlegend",21/12/2016 18:25,joy,positive
"@blkgrlpoet ""Yes she has. She heard it in the studio when we finished it. Hopefully she'll learn to love it."" - @johnlegend",21/12/2016 18:25,joy,positive
"""Of course I will! I imagine I'll perform it for every tour for the rest of my life!"" - @johnlegend https://t.co/4yZJkTLkZH",21/12/2016 18:24,joy,positive
"“The key is to give back. Give back at all times.” -- @djkhaled-claus. 🔑 🎄 🎅 https://t.co/So4T9R1taB… https://t.co/Iq4fP6dLQL",21/12/2016 16:37,joy,positive
"💋 😱 Holy Cow! 😱 💋 https://t.co/vAcKRjWKX0 https://t.co/dKAuGbQGEK",21/12/2016 01:30,fear,negative
".@JohnLegend's All of Me is hitting 1BN so he's taking over @YouTube! Tomorrow 1PM ET. Send questions… https://t.co/38IjHKZWyf",21/12/2016 00:34,joy,positive
".@MaggieRogers' “Dog Years” gets seven times better with each listen. https://t.co/YAgjTGilKT https://t.co/4OogjngSuE",21/12/2016 00:30,joy,positive
"We need a one dance (that sums up the entire year in one long medley) → https://t.co/VYzF3sMUt0 https://t.co/vo9ljyUsWo",20/12/2016 23:30,joy,positive
"It’s Roy the Toy vs. @MikeyMurphy in the latest #12DeadlyDays, and only one will make it out alive. 😱… https://t.co/vvmTOubY04",20/12/2016 22:45,fear,negative
"@sortedfood Grace’s face = us.",20/12/2016 22:41,joy,positive
"@saradietschy That Oreo wrapper has A+ comedic timing.",20/12/2016 22:40,joy,positive
"@iHasCupquake That's the worst. Feel better!",20/12/2016 22:40,sadness,neutral
"@MKBHD Great videos always stand the test of time.",20/12/2016 22:39,joy,positive
"@PTXofficial Christmas just came early. 🙏",20/12/2016 22:38,joy,positive
"@OliWhiteTV brb starting this adorable butterfly a channel.",20/12/2016 22:38,joy,positive
"When the hotel people tell you the hot tub’s closing in ten minutes. https://t.co/zRigBfj9Hn https://t.co/qZ8wjPYpNp",20/12/2016 22:30,joy,neutral
"ICYMI: Here’s last night’s #YoungWomensHonors show in its entirety → https://t.co/tA6OXdgk3G https://t.co/SkN9CIsUKu",20/12/2016 22:11,joy,positive
".@AURORAmusic's new video ""Winter Bird"" takes flight courtesy of #YouTubeMusic and autonomous drones. Watch now ⇢… https://t.co/OWVH3VHhLY",20/12/2016 22:08,joy,positive
"Two performances from @fifthharmony? Sign us up. #KeysOfChristmas https://t.co/So4T9R1taB https://t.co/IbM28u0rMT",20/12/2016 20:51,joy,positive
"🏂🏂🏂🏂🏂🏂🏂🏂🏂🏂🏂 ❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️ @CaseyNeistat sleighs the holidays on a drone-powered snowboard →… https://t.co/iALn708I1C",20/12/2016 16:43,joy,positive
"#12DeadlyDays Tip: Do not under any circumstances accept a fruitcake from @jakerawr. https://t.co/9AvM9dPu7p… https://t.co/EOmBTAAny2",20/12/2016 01:28,fear,negative
"Hark the herald, @gregorybrothers sing, ugly sweaters are definitely a thing. https://t.co/So4T9R1taB… https://t.co/bqtUwHycin",19/12/2016 23:41,joy,positive
".@ciara wants to see you 1, 2 step into the holidays 💃 💃 💃 https://t.co/So4T9QJRM1 #KeysOfChristmas https://t.co/W8RngFHISq",19/12/2016 23:01,joy,positive
".@MikeTyson A knock out performance 👏 👏 👏 https://t.co/H4pVw9X9bk",19/12/2016 22:39,joy,positive
"@alonzolerone Bless up is RIGHT. 🙏",19/12/2016 22:32,joy,positive
"@MyLoveGoesMimi Enjoy the gift of #KeysOfChristmas! 🎁",19/12/2016 22:31,joy,positive
"@litlovatic That’s what we like to hear. #KeysOfChristmas",19/12/2016 22:30,joy,positive
"@iseeyouupthere We can’t wait for you to get home and watch #KeysOfChristmas either!",19/12/2016 22:30,joy,positive
"Which sweater should @djkhaled wear to the #KeysOfChristmas party? Tap to pause and screenshot your faves!… https://t.co/iaayZ63QzT",19/12/2016 20:32,joy,positive
"@Mckoy11 It’s hard not to love it. #KeysOfChristmas",19/12/2016 20:01,joy,positive
"@CareyAdventures @MariahCarey Who’s here to bring the Christmas cheer! #KeysOfChristmas 😍",19/12/2016 20:01,joy,positive
"@Lookinup2Luv @ciara @MariahCarey Sounds like #KeysOfChristmas is the perfect 🎁 for you!",19/12/2016 20:01,joy,positive
"@wearethewilsons It’s almost too festive to handle. #KeysOfChristmas",19/12/2016 20:00,joy,positive
"🎄 ‘Tis the season for holiday memein’ 🎄 Make your own Christmas cards at the #KeysOfChristmas Holiday Card Creator… https://t.co/p4ykrwM59Y",19/12/2016 19:32,joy,positive
"@itsveronikav @rudymancuso And now the wait for #KeysOfChristmas is OVER! 🙌",19/12/2016 18:50,joy,positive
"@MariahCareyITA @MariahCarey ❄️👑 QUEEN 👑❄️",19/12/2016 18:49,joy,positive
"@rudymancuso #KeysOfChristmas is a true gift. 🎁",19/12/2016 18:46,joy,positive
"@MariahCarey We’ve never wanted 🔥 under our Christmas tree until now. #KeysOfChristmas",19/12/2016 18:45,joy,positive
"@ciara 💃🎄 = us watching this number in #KeysOfChristmas",19/12/2016 18:45,joy,positive
"@BoyceAvenue We definitely hear what you hear. 👂🎶 #KeysOfChristmas",19/12/2016 18:43,joy,positive
"Can a holiday hater change his grinchy ways? Find out in #KeysOfChristmas ft. @MariahCarey, @rudymancuso &amp;… https://t.co/FvAMAOGV7G",19/12/2016 18:04,joy,positive
"If you leave some cookies and milk out for us we might just drop #KeysOfChristmas tomorrow 😉 (@MariahCarey) https://t.co/kWL41bl1zn",18/12/2016 23:58,joy,positive
"Join the cult of @BastilleDan for “Blame” 🙏 https://t.co/VMCAeF5iKJ https://t.co/xT8PmwNlLK",18/12/2016 23:00,joy,positive
"This ain’t your daddy’s Santa Claus. https://t.co/6epRqS4kd2 https://t.co/vUFOaSb2F9",18/12/2016 20:00,joy,positive
"Eh, not exactly @SupereeeGO. Watch a cult of elves get Santa Conned in today’s #12DeadlyDays →… https://t.co/YmY0PFtPag",18/12/2016 19:58,joy,neutral
"💅 💁 💋 RRRAARRWHHGWWR 💋 💁 💅 https://t.co/pV4zmi9vkB https://t.co/6S7fQTdvvM",18/12/2016 18:00,joy,positive
"When you’re DONE being a sidekick. Mario Kart IRL → https://t.co/P5Yq5SYMSx https://t.co/jWwqqAkLXa",18/12/2016 01:00,joy,positive
"Do you hear what we hear? #KeysOfChristmas is coming in two days. https://t.co/pL9v0sxfA9",18/12/2016 00:46,joy,positive
"Who invited the slasher killer to the office party? Was it you @TimothyDeLaG? Don’t miss today’s #12DeadlyDays →… https://t.co/JvLDMNIIhW",17/12/2016 20:29,fear,negative
"❄️➰❄️ https://t.co/HHEpYmmux1 https://t.co/j5QHXttuo2",17/12/2016 19:01,joy,neutral
"Robot Around The Christmas Tree with @samuraiguit 🤖 https://t.co/Jv20cSXHaz https://t.co/A1RBdAwzXl",17/12/2016 17:00,joy,positive
"[LIVE] Happy Holidays! @Mike_Tompkins, @KarminMusic, and @UsTheDuo perform holiday favorites →… https://t.co/KrMmV1SaQY",17/12/2016 01:00,joy,positive
"His midi-chlorian count is off the charts. Also, his cage needs cleaning. https://t.co/V76jp0RFaw https://t.co/yLPMdM4SH9",17/12/2016 00:30,joy,neutral
"Feast your eyes and ears. Check out @deadmau5’s new live stage: 'Cube 2.1' set to an equally epic track: 'Let Go’→… https://t.co/n2tYvtbh0Q",16/12/2016 23:56,joy,positive
"All @JKCorden wants for Christmas is … his friends to sing @MariahCarey in #CarpoolKaraoke. 🎄… https://t.co/1MS1ofNwdL",16/12/2016 23:30,joy,positive
".@SolangeKnowles is radiant with this medley of “Rise” and “Weary” on @FallonTonight → https://t.co/BmSB7iqg4V https://t.co/N50fqrItJJ",16/12/2016 22:30,joy,positive
"stock-photo-business-office.png @mysteryguitarm takes on @PaperLions’ “Believer” → https://t.co/C0g6Boh3CF https://t.co/FkLvVb6nJa",16/12/2016 21:46,joy,positive
"@danisnotonfire ( ⚆ _ ⚆ )",16/12/2016 21:42,joy,neutral
"@AmazingPhil Did you take this off our mantel?",16/12/2016 21:41,joy,neutral
"@markiplier 🏃💨🎅",16/12/2016 21:40,joy,positive
"@Shonduras @CaseyNeistat Same.",16/12/2016 21:39,joy,neutral
"@gracehelbig Current mood: Goose in this pic.",16/12/2016 21:38,joy,neutral
"😱 Watch out for those creepy carolers, @AlexisGZall. 😱 The latest #12DeadlyDays is here → https://t.co/89KeLEQZbE… https://t.co/TBEfL6boy9",16/12/2016 18:39,fear,negative
"Even @TroyeSivan needs a pep talk sometimes. https://t.co/HtPjTKnLN6 https://t.co/VWy7TEycI6",15/12/2016 23:00,sadness,neutral
"Up on the housetop reindeer pause, out jumps good old @PTXofficial. A 360 video → https://t.co/BcUcbdSz7N https://t.co/IUGdF2pRei",15/12/2016 22:00,joy,positive
"@thetomska Frame this.",15/12/2016 21:51,joy,positive
"@GloZell 💚🖌🐵 LOVE 🐵🖌💚",15/12/2016 21:51,joy,positive
"@hankgreen We hope so.",15/12/2016 21:50,joy,neutral
"@JonCozart Amazing, this is.",15/12/2016 21:49,joy,positive
"Alien mind-control via coffee and @AnnaAkana? 👽 ☕️ Thank you for this gift, #12DeadlyDays. ☕️ 👽… https://t.co/xRbDZYg5HW",15/12/2016 21:08,fear,neutral
"How many reasons are there to watch @LadyGaga’s new video? We’ll let you take a guess. https://t.co/mtn7wGdbU1 https://t.co/EziCPmUtHz",15/12/2016 21:00,joy,positive
"Don’t do it, @VanossGaming! The gang blasts into the future in the latest episode of #ParanormalActionSquad →… https://t.co/E9CUJypG3j",15/12/2016 20:13,fear,neutral
"🎅 ƨɒmƚƨiɿʜɔ yɿɿɘm ɒ uoy ʜƨiw ɘw 🎅 https://t.co/2FfuFtJYQb https://t.co/TEkzdgif5M",15/12/2016 20:00,joy,positive
"“This is why we arrive early to the airport.” — Your dad, probably. https://t.co/lssr1QIlwj https://t.co/YNUnK1Nedy",15/12/2016 19:00,joy,neutral
"Here’s a video of Nick Offerman. Enjoy responsibly. → https://t.co/StUj6H0dAf https://t.co/XvMpMCb1P5",15/12/2016 02:00,joy,positive
"It takes two to tango. @MacMiller and @ArianaGrande’s “Favorite Part” → https://t.co/fQmGzpZcmc https://t.co/7oLRAFD7H6",15/12/2016 01:00,joy,positive
"🔥🔥🔥🔥🎂🔥🔥🔥🔥 Setting the @GWR for most lit candles on a cake → https://t.co/PgkghTJSon https://t.co/d2FuAZKqg7",15/12/2016 00:00,joy,positive
"You’ll never look at Rudolph the same way again. Right, @TreMelvin? The new #12DeadlyDays has landed.… https://t.co/4Uqxm8A88x",14/12/2016 23:39,fear,negative
"The car gets funky. @BrunoMars joins @JKCorden for #CarpoolKaraoke → https://t.co/BBtmlSTznp https://t.co/ZAzIifmjU3",14/12/2016 23:00,joy,positive
"This week’s #FoursomeShow in four words: Toothbrush. Australian. Cheese Puffs. Watch now → https://t.co/TwM8ok59Z5 https://t.co/bjnf7U2xkg",14/12/2016 22:49,joy,positive
"The saddest clown sings a sad carol. 😢 Happy Holidays 😢 https://t.co/0SvgMxMRif https://t.co/LY4RSrhaKa",14/12/2016 22:00,sadness,negative
".@Google’s Year in Search → https://t.co/sDbRnGEMUb https://t.co/gcDZxSfIxz",14/12/2016 21:18,joy,positive
"It’s ramp season. https://t.co/rI77XTmizN https://t.co/3IzDGnJ271",14/12/2016 20:38,joy,neutral
"No, THIS is going to feel great. https://t.co/SkQCQd7c7s https://t.co/khIfjT7CMJ",14/12/2016 20:18,joy,positive
"Follow @MusicLapsley and #YouTubeMusic into the underground electronic music scene in Georgia (the country)… https://t.co/fuO1GM9Xww",14/12/2016 18:52,joy,positive
"Step 1: Die Step 2: Use new roommate to help right all wrongs Watch #Ghostmates now → https://t.co/wsYIGbP3td https://t.co/P7sTzaV2uo",14/12/2016 18:12,fear,negative
"She knows what she brings to the table. @Kehlani and @LittleSImz get real in “Table” → https://t.co/uuS6aGHxoB https://t.co/ooXdycPBGX",14/12/2016 02:00,joy,positive
"In space, no one can hear @TheMuppets scream. https://t.co/r0wgD6RTvb https://t.co/IZXnfrQM67",14/12/2016 01:00,fear,negative
"It’s battle of the sk8r bois in the latest @ERBOfHistory. Tony Hawk vs Wayne Gretzky → https://t.co/6tcm7eoWQS https://t.co/h2vdJut68y",14/12/2016 00:00,joy,positive
"Cube is lyfe. Feliks Zemdegs Breaks A World Record → https://t.co/dgB8JFhCNB https://t.co/bdAQ0ZR9lG",13/12/2016 23:00,joy,positive
"We ❤️ fan art. #YouTubeRewind, illustrated! https://t.co/RGDf9ZYDH5",13/12/2016 22:37,joy,positive
"Celebrating the undisputed YouTube queen of violins @LindseyStirling on #NationalViolinDay with a classic →… https://t.co/5n63Ai5q57",13/12/2016 22:00,joy,positive
"@yolanda_gampp 🍦 + 🎂 = perfection",13/12/2016 21:01,joy,positive
"@kickthepj We’ve all been there, right?",13/12/2016 21:00,joy,neutral
"Elegant. Happy. In emoji: 🐼 🐼 https://t.co/emStgNONFw https://t.co/HWTgul0TE1",13/12/2016 21:00,joy,positive
"@LamarrWilson We’re glad you made it through those trying 30 minutes. 🙏",13/12/2016 20:59,joy,positive
"@RosannaPansino @NerdyNummies @starwars aarrragghuuhw (that’s Wookie for “yum”)",13/12/2016 20:58,joy,positive
"@TobyTurner Too real.",13/12/2016 20:56,joy,neutral
"Cut my pomegranate into pieces. This is my last resort. https://t.co/W3CyvhJdrE https://t.co/44Arq153Th",13/12/2016 20:00,joy,neutral
"And you thought kissing your human crush under the mistletoe was scary. @NikkiLimo gets her vamp on in… https://t.co/EiWKnHzmpX",13/12/2016 18:42,fear,negative
"Scientists have found that the T-Rex's fiercest natural predator was actually the common cactus.… https://t.co/6zOhj7lSZM",13/12/2016 01:15,joy,neutral
"Ken Block takes on the streets of London → https://t.co/0kVGsxVnHH Do you catch his drift? https://t.co/QJBv8J6Qkd",13/12/2016 00:30,joy,positive
