tweet,date_time
Today is a day I'll never forget!!! Thank you #RihannaNavy for allowing me to make history with you!,01/07/2015 20:55
#BBHMMVideo #Thursday ON @Vevo http://t.co/pki3GI8eFe,28/06/2015 22:19
"Incase you missed it on #Tidal , watch “Bitch Better Have My Money” in the studio here ---&gt; http://t.co/m2GWzwk6IC",25/06/2015 21:53
#BBHMM comes to life in the studio on @TIDALHiFi ------&gt; http://t.co/J4vwfVsDjC,24/06/2015 18:37
Chile!!! Can’t wait to see you September 29. Find more info here —&gt; http://t.co/oL1Y5A4ZN3 #RihannaEnChile,03/06/2015 11:14
So excited to be a part of this @Dior campaign! Watch the full length   #SecretGarden4 film shot by Steven Klein --&gt; http://t.co/u46wXQY2tU,25/05/2015 15:27
Bitch Better Have My $$$ Get #BBHMM now: http://t.co/AfLAX79Fv8 http://t.co/F4Y5Af37AN,19/05/2015 00:51
Go to my website to watch my SNL performances of #BBHMM &amp; #AO―&gt; http://t.co/YUuy7kyzWe,18/05/2015 19:54
"My #SecretGarden4 look from @Dior filmed at Chateau de Versailles
https://t.co/kwdpRtwQW5",18/05/2015 17:19
shaninamshaik under my Ella https://t.co/wFaEfEAidu,05/05/2015 08:30
Please watch this &amp; follow @anthonydans10 who needs a match within 6 months. Register at http://t.co/3y8Ip6pV2Z http://t.co/q5HbHDvgEz,27/04/2015 01:31
"http://t.co/RJk0cTHYUO 
LISTEN---&gt; http://t.co/NFEkIDJnK9",21/04/2015 19:38
http://t.co/RJk0cTHYUO just crashed #NavyRDie,21/04/2015 19:24
"Go to http://t.co/RJk0cTHYUO right now to hear more new music!!! 
 Hear it now —&gt; http://t.co/NFEkIDJnK9",21/04/2015 19:21
"One of the most important music videos I have made to date...WATCH #AmericanOxygen here worldwide 
--&gt; https://t.co/kajmgi5RHC",16/04/2015 19:03
Get the new #AmericanOxygen worldwide right here!!! http://t.co/I4BDygjjap http://t.co/7bgRE1bL50,16/04/2015 04:09
#RockInRio “@ReblRihanna: Rih sold 85 000 tickets in 57 minutes what kind of slayage is this” #RockInRio2015 I can't wait! Thank you Brazil,10/04/2015 10:07
#AO video out now!! Watch it here ---&gt;   http://t.co/fzSImly4PW  #AmericanOxygen,06/04/2015 20:52
#BBHMM ----&gt; http://t.co/EnCRm3Zy52,06/04/2015 05:43
As you demanded----&gt; #AmericanOxygen now on @TidalHifi --&gt; http://t.co/j8RXWxzgzX #AO,05/04/2015 17:20
“@loverir4eva: American oxygen needs to be release ASAP.” She comin!!! #AO,05/04/2015 02:23
And you SANG EVERY FUCKING WORD!!!! That shit legit give me goosebumps!!! 🔫🔫🔫,05/04/2015 02:21
Thank you Indiana!!!! I would never forget how much fun I had with you tonight!! You blew me away!!! Thank you man!! One love always,05/04/2015 02:20
👀 “@EllisCole_: Rihanna backstage right now https://t.co/HMaPBClAO2”,05/04/2015 02:06
“@TarynT23: So….. the stream was the only fucked up part huh ? TYPICAL” you had to be there!!! #MarchMadnessMusicFestival,05/04/2015 02:02
Spring Break Life!!!! https://t.co/ILdtcTrVeR,04/04/2015 20:15
#TIDALforALL http://t.co/nOIUneOd2p,30/03/2015 22:04
Tune in NOW on http://t.co/ehfoEsytpo!!!!! #TIDALforALL,30/03/2015 21:00
5 more hours...TIDAL.com @TIDALHiFi #TIDALforALL http://t.co/PJpMD488rM,30/03/2015 16:00
LIES!!!! “@i_D: .@rihanna's new album R8 rumoured to be debuting on Jay-Z’s Tidal today: http://t.co/bxyie1TFVN http://t.co/ml86q5zhP6”,30/03/2015 13:26
Get #BBHMM here ---&gt; http://t.co/EnCRm3Zy52,30/03/2015 07:31
#BBHMM #iHeartAwards  #LivePerformance ---&gt; http://t.co/hjAbE0nXQk,30/03/2015 07:29
"NAVY, turn the tide…#MakeMusicHistory #TurnitBlue #TIDALforALL",30/03/2015 04:02
First ever #BBHMM performance on the #iHeartAwards tonight!!!! Tune in at 8/7c on NBC. @iHeartRadio #NavyRDie #R8,29/03/2015 16:59
#HOME #BOXOFFICE https://t.co/K1Hw4RRict,28/03/2015 16:00
#DreamWorksHOME hits theaters today!!! @DWAnimation,27/03/2015 17:01
“@PerezHilton: @rihanna #1 on @iTunesMusic U.S.!!!! #BBHMM http://t.co/bZcR3HKC4t” Blessings to all of you supporting my music man,27/03/2015 08:22
Bitch Better Have My Money!! New song from my upcoming album out now —&gt; http://t.co/EnCRm3Zy52  #BBHMM,26/03/2015 17:00
Head to Dubsmash for a sneak peek of my new single #BBHMM!! http://t.co/epMtBf34Rh,26/03/2015 10:13
March 26 #BBHMM https://t.co/wW1p2ApVF9,25/03/2015 23:20
"http://t.co/gI7yLxp0Bd 
#R8 #BBHMM #March26 https://t.co/fpObjuELZO",25/03/2015 21:56
#DreamWorksHOME soundtrack album is out now! Download on @iTunesMusic: http://t.co/PZACj9a85r http://t.co/9MEPo17NMj,23/03/2015 06:25
"""DROP the bubble guns"" - Tip 
#DreamworksAnimationHOME https://t.co/tCRWZubogQ",14/03/2015 22:49
me and jennnrosales ridin round n gettin it wit #Oh and #thecatnamedPIG #DreamworksAnimationHOME https://t.co/pulghdioj5,14/03/2015 22:11
"Cover story for harpersbazaarcn by #ChenMan 
@yusefhairnyc @mylahmorales #BazaarChina https://t.co/28dIJfkRoM",11/03/2015 19:11
i Heart Radio baby!!!! Navy gon' be deep in dat muhphucka!!! #iHeartAwards #iHeartNavy,09/03/2015 15:20
The anothermagazine Digital Limited Edition filmed by @inezandvinoodh in collaboration with… https://t.co/bWkFwAD512,07/03/2015 03:16
"#COVER HarpersBazaar China 
Shot by the coolest chic I've ever met #ChenMan  
Hair by @yusefhairnyc… https://t.co/VuzsHyEFsL",06/03/2015 20:41
#MarchMadness x #BadGal https://t.co/GKpEpJgwGA,06/03/2015 01:54
#MarchMadness #AmericanOxygen  #R8 #NavyRDie,06/03/2015 01:52
"Pre-order the #DreamworksHOME soundtrack featuring my song ""Towards the Sun""!! Soundtrack avail. March 24. http://t.co/PZACj9a85r",05/03/2015 20:45
#NavyRDie https://t.co/ilWwSUos0N,05/03/2015 18:52
Get ready for a View of the Future... 1st ever iMAG digital cover!! @AnOtherMagazine at @coletteparis &amp; online Mar. 5 http://t.co/L5Y3usOIxN,27/02/2015 01:46
“@RihrihFreak: Now when is the video coming into the out ? #TowardsTheSun” ha! #tweetoftheday @DWAnimation #HOME,24/02/2015 18:01
My song “Towards The Sun” from the #DreamWorksHOME soundtrack is out now!! Download -----&gt; http://t.co/hsKdBrMiWD,24/02/2015 15:35
“@hollyrpeete: Here is part 2 of 2 of son RJ's #HappyBirthdayRihanna post💘💘💘 #HeMeltsMyHeart @rihanna http://t.co/Bmo6G80THm” thank you :')),21/02/2015 04:12
Cus it's my birthday,20/02/2015 20:18
Shot by Paolo Roversi for #R8 http://t.co/Zip2GZMvX2,20/02/2015 20:17
My fans are the greatest!!! This put such a smile on my heart! Love you all!! https://t.co/AJQCUSZuAo,20/02/2015 18:44
"Here's a peek at the first time my character Tip meets Oh in #DreamWorksHOME!! In theaters March 27.
https://t.co/4THJoPbGSw",20/02/2015 18:03
#NavyRDie,18/02/2015 20:18
"Today #FourFiveSeconds moves to #4 on @billboard #Hot100 !!! This is tremendous, and all a result of your support!",18/02/2015 20:10
"#AlexanderMcQueen Present, Past &amp; Future @AnOtherMagazine @WorldMcQueen @inezandvinoodh http://t.co/1HrH6wgO13",18/02/2015 05:53
#AnOtherRihannual @AnOtherMagazine @inezandvinoodh http://t.co/frYPFNTt9B,18/02/2015 05:46
#AnOtherRihannual @AnOtherMagazine @inezandvinoodh http://t.co/VNckA2GkEH,18/02/2015 05:42
Celebrating @WorldMcQueen @AnOtherMagazine @inezandvinoodh http://t.co/P8QDrYraw8,18/02/2015 05:38
"Styled by #KatyEngland, hair by @petergrayhair &amp; make-up by #YadimCarranza @AnOtherMagazine http://t.co/UnjHMVtzL1",18/02/2015 05:31
#AnOtherRihannual @AnOtherMagazine shot by my faves @inezandvinoodh http://t.co/XVjijxqOYK,18/02/2015 05:22
"My @AnOtherMagazine cover celebrating @WorldMcQueen Present, Past &amp; Future: http://t.co/x0yWOHK9kk http://t.co/bicxNFBHc9",18/02/2015 05:14
wkorea #KoreaTownLA dennisleupold http://t.co/PZajamVCS8,15/02/2015 23:23
"wkorea x dennisleupold . 
Shot this entire shoot in dior downtown LA in Korea town http://t.co/zlndfzsPpF",15/02/2015 19:21
wkorea x dennisleupold x badgal x 10th Anniversaries http://t.co/OXCB106qmp,15/02/2015 19:18
"dennisleupold wkorea #coverstory  
Hair @ursulastephen 
Makeup ozzysalvatierra http://t.co/LUGupZfUnZ",15/02/2015 05:36
3/3 #COVER wkorea dennisleupold http://t.co/ybtEf13i9o,15/02/2015 05:28
"2/3 #COVER wkorea 10th Anniversary issue this March!!!
Shot by dennisleupold 
Makeup @mylahmorales… http://t.co/JdpZbqHUax",14/02/2015 21:57
"1/3 #COVER wkorea 10th Anniversary March Issue!
Shot by dennisleupold http://t.co/5iD9PSAUeR",14/02/2015 21:30
Had so much fun designing for @Fendi’s 3Baguette charity project! Bid to support the Clara Lionel Foundation: http://t.co/myjnp2pNaz,14/02/2015 02:13
And @ciarrap helped me celebrate 10 years yesterday since getting signed!! God is powerful!  #trailerparkAfterDark http://t.co/tZxYmdo9Rj,09/02/2015 22:33
"“@RihannaArgntina: @rihanna FourFiveSeconds is #1 on the US iTunes. Congrats 👏👏” Wow Im super grateful, THANK YOU! http://t.co/StRMf33FMo",09/02/2015 22:21
"“@tbsveryfunny: Again, @rihanna ? We have GOT to stop doing this. #GRAMMYs http://t.co/TMTjtBJvPh” #BitchStoleMyLook",09/02/2015 22:12
What a night! Still can't believe we @kanyewest shared a stage with a fucking BEATLE tonight! #bucketlistshit Thank you Sir @PaulMcCartney,09/02/2015 07:27
Don’t miss the world debut performance of #FourFiveSeconds tonight…Tune in to @TheGrammys on CBS at 8/7c!!! @KanyeWest @PaulMcCartney,08/02/2015 19:24
@TheGRAMMYs RIHearsal @PaulMcCartney @kanyewest http://t.co/OUWkdJXEt5,07/02/2015 04:38
Don't forget to WATCH #FourFiveSecondsVideo here ----&gt; http://t.co/RI9PS00rbF,05/02/2015 22:01
A lil girl talk with my friend @laurabrown99 for our #JAWS themed @harpersbazaarus cover story ---&gt;  http://t.co/QnXcTrGZmo,05/02/2015 19:36
Then this happened .... #bucketlistshit Thank you @harpersbazaarus for such a thrilling shoot!! http://t.co/KEN4CX0TgX,05/02/2015 00:48
#BAZAAR #bts Check what happens when a badgal and fashion photographer/certified diver Norman Jean Roy get together! http://t.co/NXRlAwvFkx,05/02/2015 00:46
Photographer NORMAN JEAN ROY shot my Cover and underwater cover story! Stay tuned!!  @harpersbazaarus http://t.co/VqviabouIT,05/02/2015 00:38
@harpersbazaarus getting you ready for summer with our March #COVER http://t.co/tie1OLfKSJ,05/02/2015 00:30
WATCH NOW #FourFiveSecondsVideo HERE---&gt; http://t.co/6l8NlMlUZL !! @VEVO @KanyeWest @PaulMcCartney @inezandvinoodh,03/02/2015 15:12
#FourFiveSecondsVideo sneak peek...Video premieres tomorrow on @VEVO!! @KanyeWest @PaulMcCartney @inezandvinoodh ---&gt; http://t.co/eDxZ6L5GFW,03/02/2015 04:29
Mood. http://t.co/CN43U6ViBT,02/02/2015 19:39
Nothing says Super Bowl like tailgating. http://t.co/eparRNs6AI,01/02/2015 22:12
#backstageshawty by dennisleupold http://t.co/t3lv294IXs,01/02/2015 19:34
Suede. http://t.co/VbYu0GQH0F,01/02/2015 19:22
"Incase you missed it, here's the BTS for #FourFiveSecondsVideo!! @KanyeWest @PaulMcCartney @inezandvinoodh
https://t.co/zT1bShvZRH",01/02/2015 18:34
I heart Rae Sremmurd!!!! #SREMMlife http://t.co/4gd1qyA4TO,01/02/2015 18:14
#DirecTVSuperBowlParty http://t.co/TF6D5krKLt,01/02/2015 16:53
RiHearsal at 3am for DirecTV party tonight! ----&gt; dennisleupold http://t.co/q69VW5GRsq,31/01/2015 22:23
id_magazine  cover story http://t.co/xMpPiNEgw8,29/01/2015 21:25
"id_magazine one of the shots from our #DenimBlue Cover shoot! 
Photographer: Paolo Roversi
Styled by:… http://t.co/9kWZ62zKsA",29/01/2015 21:20
My @i_D magazine #COVER . Shot by one of my favorite people: Paolo Roversi http://t.co/KhzfA6Nmgn,29/01/2015 21:12
When the DJ's tell me dey can't drop this is the club..... https://t.co/qJkZaBP1o0,26/01/2015 18:48
When you just tryna make it back home by Monday.... https://t.co/Go1G0dOkgx,26/01/2015 18:32
When it's still 3 more days til Friday.... https://t.co/5yWMi7LzSq,26/01/2015 18:19
Thank you to everyone supporting my new shit man! I'm grateful! Glory be to the Almighty.,26/01/2015 17:07
UK Navy we are live ----&gt; http://t.co/3E94nlNiDS,26/01/2015 02:07
First single right here---&gt;  http://t.co/StRMf3CSj2 http://t.co/IInIuQJodm,25/01/2015 16:33
Get #FourFiveSeconds here   ---&gt;  http://t.co/3E94nlNiDS,25/01/2015 01:15
FIRST GLIMPSE AT MY NEW MUSIC!!!---&gt; http://t.co/8bsJSvxVp6,25/01/2015 00:29
http://t.co/8EAjjf4yMy,25/01/2015 00:25
Kiiiiiiiiiiiiinnnngggggg!!!!!!! Came Saw Slaughtered LA!!!!   @KingJames,17/01/2015 06:24
Just posted a video http://t.co/ISUEqf2plU,17/01/2015 01:36
:'( http://t.co/F0hwgXa8xg,16/01/2015 22:33
"""still pretty"" http://t.co/SKdZQld0Ae",14/01/2015 16:24
look at trouble!!  #majesty @nicolaalleyne33 http://t.co/u9C6nsdq5L,14/01/2015 16:16
Just posted a photo http://t.co/JG2wjIz06O,10/01/2015 07:26
big bro. jigga. congrats to our champ tonight #Dusty #RocNationBoxingCard http://t.co/Kxwre6jPRw,10/01/2015 05:48
tuesday. http://t.co/Ufqth6BjVy,06/01/2015 12:51
R.I.P. King Sporty! Still can't believe that it's real. My heart breaks for you @yusefhairnyc !! I… http://t.co/GjdYMOcY1n,06/01/2015 12:27
Just posted a photo http://t.co/0mSPXvUcl3,05/01/2015 15:43
tell da paparazzi get the lens right http://t.co/gq5qVbyszN,03/01/2015 18:11
escape. http://t.co/Q15pT1y5FQ,30/12/2014 15:49
island breeze http://t.co/HqjAJwXHD7,29/12/2014 22:07
brought work heauxm http://t.co/LI8KOaZ0pu,29/12/2014 09:08
Just posted a photo http://t.co/ijAwSJv2CS,28/12/2014 00:37
sun set http://t.co/nhSGPO2zsl,27/12/2014 21:37
@melissaforde11 rihpost http://t.co/okVw5M29yV,27/12/2014 00:41
she loves her couch Aunty M$$ @melissaforde11 http://t.co/KkwkAti6b8,27/12/2014 00:37
majesty wanna be me so bad! http://t.co/OoRd8USQ44,26/12/2014 23:23
mood http://t.co/HzEjyc9b44,26/12/2014 22:53
heauxm http://t.co/WEQCI3bn7I,26/12/2014 16:11
Just posted a photo http://t.co/3HHazJJCxN,26/12/2014 01:59
Christmas in Barbados http://t.co/nc0miJfSDV,25/12/2014 19:05
Just posted a photo http://t.co/3QIRz8O6zC,25/12/2014 15:06
Merry Christmas and Happy Holidays http://t.co/mehabttjXu,25/12/2014 15:05
my night wit majesty! #islandgirls http://t.co/D3gZI6zpRW,25/12/2014 15:02
thank you @ciarrap ...this is so sexy. Love you sis #JeffKoonsOriginal #Ali #GOAT http://t.co/BeLxLd6AKa,24/12/2014 18:39
Best tree everrrrr http://t.co/EGXuEtX9kp,24/12/2014 00:03
black ice http://t.co/Px7PievpoW,24/12/2014 00:02
Just posted a photo http://t.co/HHgkMjPCXg,23/12/2014 23:59
Just posted a photo http://t.co/qiDhcRN3kH,22/12/2014 18:20
she bored http://t.co/ADfVa3GyHr,22/12/2014 18:20
8O http://t.co/yMxF7VhsG5,22/12/2014 18:19
&gt;:( http://t.co/XewJ3d862u,22/12/2014 18:17
mood http://t.co/gr3ue4xS2o,21/12/2014 20:45
get this nigga @yusefhairnyc da phuck out my hou$e http://t.co/PvrpPPR2sr,21/12/2014 03:41
. http://t.co/cClBRhPIfP,20/12/2014 22:12
my fans are so talented. thanks @jrgseul http://t.co/9OsfRhjE2J,20/12/2014 14:50
#r8experience #paris http://t.co/ySXJiXxygu,20/12/2014 00:46
#r8 http://t.co/MssW493ndc,20/12/2014 00:42
#r8 http://t.co/Uuenqv6KQ7,19/12/2014 00:10
"ran off set of an editorial shoot, straight into the arms of my fans... thank you french navy #r8 http://t.co/aPIdvPURE7",18/12/2014 21:17
early Christmas @dsquared2 thank you boyz!! http://t.co/7ltQ5AZNgI,18/12/2014 15:03
Just posted a photo http://t.co/cLontgpjeA,18/12/2014 11:59
rude gal x puma #R8 http://t.co/6dxsGOscrS,18/12/2014 11:32
started. http://t.co/TkXdOg7uxp,18/12/2014 08:22
maje$ty and trap mu$ic http://t.co/jyNndVn70h,18/12/2014 02:14
if. they. let. us. http://t.co/3g9cZXitgd,17/12/2014 23:02
Just posted a photo http://t.co/E7msyOd53f,17/12/2014 14:23
Just posted a photo http://t.co/Q5hDvAAN6s,16/12/2014 19:48
nothing is impossible with God! Very grateful for this opportunity #puma http://t.co/pD5W6QTnFU,16/12/2014 17:46
the face you make when you the Creative Director of a sportswear company #PUMA http://t.co/gUGadp83Z7,16/12/2014 17:42
on the dotted line. #PUMA http://t.co/PQZIzT80yL,16/12/2014 17:14
. http://t.co/BQaVvtATEm,16/12/2014 16:32
calling. all. bitchez. #PUMA http://t.co/0YGz6X58Jz,16/12/2014 16:28
such a fuckin lady. #germany http://t.co/CHsDjAjUjL,16/12/2014 14:05
creep #puma http://t.co/BnFc10vM2I,16/12/2014 14:00
Hello #PUMA http://t.co/PeY87cXADa,16/12/2014 13:57
"@neyocompound we're so excited for you bro, we been waiting on this! http://t.co/89fOVpFpws",16/12/2014 01:09
million march nyc http://t.co/YuHMjnT2IM,14/12/2014 00:56
@underst_navy thank you #DiamondBall http://t.co/dtSTuV78G5,13/12/2014 19:18
@zac_posen thank you again for having your beautiful art be a part of the #DiamondBall #oneLoveAlways http://t.co/trLZvCwbT6,13/12/2014 19:10
we dem boyz #lionel @bigsean @neyocompound http://t.co/uQ6RS7YPyh,13/12/2014 18:55
My favorite girl @vashtie http://t.co/LeaNIJJoFe,13/12/2014 18:48
dennisleupold http://t.co/kFh2KOq3PL,13/12/2014 18:45
"God bless you Jay Brown. Thank you for always having my back!! I know that I drive you crazy, but YOU… http://t.co/hYpeQTfGPH",13/12/2014 18:16
attitude gyal @melissaforde11 @sonitaalex http://t.co/28LXvSXFpH,13/12/2014 16:21
Thank you to this spectacular team for donating their time and hard work at the #DiamondBall… http://t.co/xeI6uMMP93,13/12/2014 16:18
Thank you for my batman gown @zac_posen http://t.co/fp0qzuJS1b,13/12/2014 16:13
@zac_posen ----&gt; dennisleupold http://t.co/tXzhiBQEmm,13/12/2014 16:04
THANK YOU to all the beautiful people that came out to the first EVER #DiamondBall ! You all made it… http://t.co/PxVaB3r1kS,12/12/2014 23:06
family http://t.co/SGWZK44Fu4,12/12/2014 22:46
#DiamondBall http://t.co/LxHoajrPd0,12/12/2014 22:05
@zac_posen #DiamondBall http://t.co/N6K6CU5F1i,12/12/2014 12:34
@melissaforde11 #IDFWU THANK YOU to our surprise special guest @bigsean came thru and to' it up real… http://t.co/gefYqEtkO6,12/12/2014 10:33
@chopard x @zac_posen http://t.co/SNiQh6PTyr,12/12/2014 09:54
Just posted a photo http://t.co/rKdrDntSNf,12/12/2014 09:52
bravo http://t.co/fU5q7lbjfs,12/12/2014 09:52
@zac_posen #DiamondBall http://t.co/gdrLyUTjEg,12/12/2014 09:51
#DiamondBall #PoItUp #Orchestra http://t.co/5BeHMNSQMW,12/12/2014 09:45
@niceness246 #DiamondBall http://t.co/QcuvoZo80z,12/12/2014 09:37
so cool. @beatsbydre #TheresAGoodGirlInEveryBadGal http://t.co/Lr5LoFXmKN,11/12/2014 21:53
"Feel so lucky to have an evening like this, to spend with people with hearts like mine, who want to… http://t.co/AZYoHz7wZD",11/12/2014 21:39
"“@beatsbydre: Tonight, @Rihanna shines brighter than ever. Congrats on the first annual #DiamondBall. http://t.co/NAJ6JLw4Al” thank you",11/12/2014 21:32
“@Chris_Walden: Had the honor of writing orchestral arrangements for @rihanna's Diamond Ball. http://t.co/pY6C1EacIb” Thank you. Its perfect,11/12/2014 21:14
"#DiamondBall Day!!!! I'm so honored to be able to do something like this on behalf of my grandparents, Clara&amp;Lionel, to you who are in need!",11/12/2014 17:39
"Devotion-The competitive game is dangerous...stop comparing yourself or trying to keep up with people you were not created to be
-DanaChanel",11/12/2014 17:35
?..... http://t.co/DiCQhZ9me6,10/12/2014 17:23
wednesdayz http://t.co/45teEChAq2,10/12/2014 17:00
“@JimmyFenty: but who is the male singer when they play it the 2nd time?” OH?!,09/12/2014 21:08
phuck wit nuno http://t.co/QOn2YEPObr,09/12/2014 21:03
“@JColeNC: 2014 Forest Hills Drive. http://t.co/wxHgLYL3Fq  In stores Tuesday. preorder now  http://t.co/soSmXfNzPk” so proud of you Cole,09/12/2014 19:29
"the ""where is #R8?"" starter pack http://t.co/Sc79IbfSEZ",09/12/2014 19:13
: http://t.co/Kok9DLXW1N,05/12/2014 14:20
jZ http://t.co/rEM5LO7u8L,04/12/2014 16:49
happy birthday jigga. one love always..... R.O.C. http://t.co/ORKgCaH1M6,04/12/2014 16:49
:( http://t.co/YAgAzd7m1I,03/12/2014 20:07
"And ROGUE ladies, now it’s your turn! Look for my new fragrance #ROGUELOVE at @Macys http://t.co/ZZHgXRPpTz http://t.co/nmYwuhScC3",03/12/2014 16:29
"UK Navy, #ROGUEMAN is out now at @HouseofFraser!!! http://t.co/bFMvBVjnoD",03/12/2014 16:12
cuddling. http://t.co/2nmpYc3yKs,03/12/2014 08:16
selfie http://t.co/ydgRf6yytm,02/12/2014 17:57
Help Clara Lionel Foundation make a difference! Bid on exclusive items in the #DiamondBall auction: http://t.co/6v00vlLfir #GivingTuesday,02/12/2014 16:51
1 love edward_enninful http://t.co/54e5W3HsFD,02/12/2014 03:48
