tweet,date_time
Equality isn't a zero-sum game. https://t.co/Gj2V95WzPO,12/08/2016 16:44
Five months is long enough. It's time for a fair hearing and an up-or-down vote. https://t.co/PyMjLh8UJ8,12/08/2016 15:17
Senate leaders continue to obstruct a full Supreme Court and it must stop—add your name if you agree: https://t.co/UWY4jtePG2 #DoYourJob,11/08/2016 21:58
Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: https://t.co/phINUVx7gh,11/08/2016 20:33
"20 million more insured ✔️ 
15 million new jobs ✔️ 
A global climate agreement ✔️ 

Let's keep it going: https://t.co/bs3lO6xPr8",11/08/2016 18:51
Don't let misinformation go unchallenged. Join the @OFA Truth Team and get the facts to fight back: https://t.co/Vs5CT07FZm,11/08/2016 17:34
Being cynical is easy. It's having hope in the face of adversity that's hard—but essential. https://t.co/60rtFlFjWp,11/08/2016 15:56
Grab one of these for all your progressive organizing travels. https://t.co/1sNkW0iJwY https://t.co/UlT5Wszne5,10/08/2016 20:26
Don't let the cynics win. Keep pushing for change with @OFA. https://t.co/uNYCHVCDWH,10/08/2016 17:36
We've accomplished so much as a movement—and it's thanks to the power of organizing. https://t.co/9VIhARMNvL,10/08/2016 15:37
Judge Garland has now waited 146 days. That's shameful—and irresponsible. #DoYourJob https://t.co/JaP7YUQyOV,09/08/2016 20:54
Senate leaders are hamstringing our Supreme Court. This obstruction is unprecedented—and unacceptable: https://t.co/G3HWlzCJx6 #DoYourJob,09/08/2016 19:01
Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. https://t.co/oEPoijSThE,09/08/2016 16:59
President Obama has done more to improve energy efficiency than any previous U.S. leader. https://t.co/RnYnwaopaG #ActOnClimate,08/08/2016 21:00
Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate. https://t.co/EbM6XUrDRW,08/08/2016 19:41
Show your support for bold action to fight climate change. https://t.co/DnEYpzMPrY #ActOnClimate,08/08/2016 18:13
Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimate https://t.co/znuajZ6CmE,08/08/2016 16:40
These extreme records aren't a fluke—climate change is largely caused by human activity. https://t.co/vENHkR9Exl #ActOnClimate,08/08/2016 15:16
"""Team USA reminds the world why America always sets the gold standard."" —President Obama https://t.co/N0gNxp5fEg",06/08/2016 19:17
President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality. https://t.co/77Sy5Fi0kr,05/08/2016 21:12
Today's jobs report underscores what we know to be true: America's economy is the strongest in the world. https://t.co/iXJjuWeOB6,05/08/2016 18:18
This is a good thing for American workers and businesses—but there's more work to do. https://t.co/QGb6k0pwPr,05/08/2016 16:49
Our economy is continuing its comeback. Let's keep up the progress. https://t.co/qUPGBzkqQ5,05/08/2016 15:42
"The economy added 255,000 jobs in July—a record-breaking 77 months of private-sector job growth.",05/08/2016 14:31
It’s President Obama’s last birthday in office—​d​on’t forget to sign ​the card. https://t.co/CLi4FB4WKp,04/08/2016 22:29
Keep that smile going strong. Wish President Obama a happy 55th birthday today: https://t.co/tSHQHvncPX https://t.co/G2qXz14MS1,04/08/2016 20:01
Make President Obama's last birthday in office extra special. Sign the card: https://t.co/DgxEf3bhxa #TBT https://t.co/eEqqEJ114i,04/08/2016 17:46
The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate. https://t.co/UBXPe98NUF,04/08/2016 16:22
One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: https://t.co/B5SHzEgogW https://t.co/5CDfypnatQ,04/08/2016 14:24
"Birthday game: stronger. 
Wish President Obama a happy 55th. https://t.co/SXUywd7WiG https://t.co/fs6mKxiGAf",03/08/2016 23:32
"From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate. https://t.co/aBMaZdrgGB",03/08/2016 21:42
Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx,03/08/2016 20:06
Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE,03/08/2016 18:35
The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1,03/08/2016 17:11
Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd,03/08/2016 15:37
"Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT",02/08/2016 20:46
Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob,02/08/2016 19:45
It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I,02/08/2016 18:21
"Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",02/08/2016 16:41
44 is turning 55. Celebrate—sign the card. https://t.co/608nLDOLP4,02/08/2016 15:28
Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. https://t.co/7pWxq5J2DO #DoYourJob,01/08/2016 20:58
"The Supreme Court still needs a ninth justice, but Senate leaders are still refusing to do their jobs. #DoYourJob https://t.co/HmgNHkz7e8",01/08/2016 18:45
55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. https://t.co/oUxjlKyav0 https://t.co/43jKdxP6Ys,01/08/2016 16:47
Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. https://t.co/bjY7c005w5 https://t.co/SDHeeVPnlR,01/08/2016 15:38
"""We all have to do our job. The President has done his. Senate Republicans must do theirs."" —@VP Biden https://t.co/QxhI589Zdv #DoYourJob",30/07/2016 18:58
🎶 Sign the card and wish President Obama a happy birthday. 🎶 https://t.co/NgkIZGXHbc https://t.co/0dkapeIOjR,30/07/2016 17:36
"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",30/07/2016 16:39
"Before their obstruction of President Obama's nominee, these six senators voted to confirm Judge Garland. https://t.co/xiGIdD2Ask",29/07/2016 20:22
Add your name if you think the Supreme Court is no place for partisan political games: https://t.co/sK8BDevFue #DoYourJob,29/07/2016 19:05
It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq,29/07/2016 17:42
Help President Obama celebrate his 55th birthday by signing @OFA's card today: https://t.co/nr2aVrgt7C https://t.co/RZuTbsfesr,29/07/2016 16:10
Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/sDgDkRxb6W,28/07/2016 20:41
"Wildfire seasons are getting longer, more dangerous, and more expensive. We need to do more to #ActOnClimate. https://t.co/hpHjwknx3v",28/07/2016 19:41
Fighting for progress never goes out of style. Get your @OFA Classic Tee: https://t.co/BeG8Ro7HAH https://t.co/UsSmzlKW4z,28/07/2016 16:55
It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away. https://t.co/rw69A5Jybh,28/07/2016 15:31
"We've made a lot of progress, but there's still more work to do. https://t.co/CjniZ7ZTTn",27/07/2016 19:38
"Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. https://t.co/cDHxzoPFFk",27/07/2016 17:24
"Six years later, and Republican leaders still have no credible #Obamacare alternative. https://t.co/Y6yMqo4bEe",27/07/2016 15:38
It's the mark of the movement—wear it proud. Get yours today: https://t.co/9EWLm1eEOB https://t.co/WkXpfoMdMm,26/07/2016 20:33
Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable. https://t.co/So0px3M6pr,26/07/2016 19:45
Let's be clear: #Obamacare is working and helping millions of Americans. https://t.co/OVZqdsjkOn,26/07/2016 18:36
97 percent of climate scientists agree—climate change is real and man-made. Stand up for bold action: https://t.co/F0IC4JUfn1 #ActOnClimate,26/07/2016 16:25
"It's easy to be cynical, but there's no challenge we can't overcome. #ActOnClimate https://t.co/OeUW6YqvLc",26/07/2016 15:13
Add your name if you think we need common-sense legislation to prevent gun violence. https://t.co/u5ACT4qt8v #DisarmHate,25/07/2016 21:29
Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHate https://t.co/n46r7RDnQI,25/07/2016 20:33
Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. https://t.co/tnioCrRvkC,25/07/2016 18:02
Restoring the Supreme Court to full strength must remain above Senate leaders' petty politics. #DoYourJob https://t.co/H5EWm5gQug,25/07/2016 17:02
The federal minimum wage hasn't been raised since 2009. $7.25 isn't enough to make ends meet—we need to #RaiseTheWage.,25/07/2016 15:55
"""Our economy is stronger today than it was before the crisis."" —President Obama https://t.co/u441ol4m3B",23/07/2016 17:54
"In the weekly address, @SenWarren joins President Obama to discuss economic progress and Wall Street reform. https://t.co/u441ol4m3B",23/07/2016 16:08
Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy: https://t.co/aYkFs9IzS7,22/07/2016 16:41
A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJob https://t.co/dFjboU0TYX,22/07/2016 15:23
Ida is one of the millions of people getting new opportunities to go solar and save money. Find out more: https://t.co/GTDwZu2lNT,21/07/2016 20:50
Our economy is making real progress. https://t.co/xBgqyYEoG0,21/07/2016 19:13
"By almost every economic measure, our economy is better off than it was eight years ago. https://t.co/iWSkzgSIkG",21/07/2016 17:55
America’s businesses have created more than 14 million new private-sector jobs over 76 straight months. https://t.co/e4a5X2bv0j,21/07/2016 15:59
"For three years in a row, heat records have been broken across the globe. We have to #ActOnClimate now. https://t.co/Ps1Dk0Asqx",20/07/2016 19:34
Make your voice heard: The Senate must fill the vacancy on the Supreme Court. https://t.co/GguLMpuUkq #DoYourJob,20/07/2016 15:38
Today marks 125 days since Judge Garland's nomination—the longest time in history from nomination to confirmation. https://t.co/9qff6NdrmR,19/07/2016 16:10
Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: https://t.co/IArYejb7bN,18/07/2016 20:43
The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. https://t.co/mkmVF9JsZW #DoYourJob,18/07/2016 18:45
Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: https://t.co/CdCsAdSJlB #DoYourJob,18/07/2016 16:42
Happening now: President Obama is delivering a statement on the shooting in Baton Rouge. https://t.co/51KA2cvfHk,17/07/2016 21:03
Happening now: President Obama is delivering remarks at the Diplomatic Corps Reception. https://t.co/0UeX55Gijc,15/07/2016 18:58
Tonight: President Obama joins a town hall discussion on communities and policing. Watch at 8 p.m. ET on @ABC: https://t.co/TeFybh04PX,14/07/2016 21:28
Stay in touch with the latest news—join the @OFA Truth Team: https://t.co/7KhfzVgngW https://t.co/4JlimjSOUx,14/07/2016 18:33
Check out @VP Biden on the Supreme Court vacancy and Senate Republicans’ continued obstruction. https://t.co/HY8W77Ky1J #DoYourJob,14/07/2016 16:27
Watch President Obama deliver remarks at the #DallasMemorial service yesterday. https://t.co/BHIQTdnIDr,13/07/2016 16:17
President Obama is delivering remarks at an interfaith memorial service for the fallen police officers in Dallas. https://t.co/10WxYmaIke,12/07/2016 18:47
"At 1:40 p.m. ET, President Obama will be speaking at a memorial service for the fallen police officers in Dallas. https://t.co/mSqpIVvZzZ",12/07/2016 16:59
Happy Fourth of July. https://t.co/AQHiti7Yye,04/07/2016 16:01
"""Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel."" —President Obama",03/07/2016 19:19
Watch President Obama share a #FourthOfJuly message in the weekly address. https://t.co/7S5VzgA4OM,02/07/2016 15:05
Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? https://t.co/y5zGBXLvZZ,01/07/2016 21:54
"Nationwide, editorial boards agree that Senate leaders should get to work and hold a fair hearing for Judge Garland. https://t.co/y7tYvcyILv",01/07/2016 20:54
Chicago raising its minimum wage is another reminder: Congress needs to keep up and #RaiseTheWage for hard-working Americans nationwide.,01/07/2016 19:17
Congrats to Chicago and all those who fought to #RaiseTheWage. Boosting paychecks for hard-working Americans is the right thing to do.,01/07/2016 19:12
